Word,Tag,Lemma,CorrectWord
og,c,og,og
lesstofum,nvfþ,lesstofa,lesstofum
samkv.,lheþsf,samkv.,samkv.
ákvörðun,nveo,ákvörðun,ákvörðun
menntmrn.,nhfe,menntmrn.,menntmrn.
104,ta,104,104
þús.,tfhfn,þús.,þús.
kr.,nvfe,kr.,kr.
,,,
Það,fphen,það,Það
þarf,sfg3en,þurfa,þarf
að,cn,að,að
taka,sng,taka,taka
inn,aa,inn,inn
í,ao,í,í
þetta,faheo,þessi,þetta
",",",",",",","
að,c,að,að
mínu,feheþ,minn,mínu
viti,nheþ,vit,viti
",",",",",",","
skólabókasöfn,nveþ,skólabókasöfn,skólabókasöfn
við,ao,við,við
aðra,fokfo,annar,aðra
skóla,nkeo,skóli,skóla
en,c,en,en
heimavistarskóla,nkeo,heimavistarskóli,heimavistarskóla
",",",",",",","
bókasöfn,nhfo,bókasafn,bókasöfn
þurfa,sfg3fn,þurfa,þurfa
víssulega,aa,víssulega,vissulega
að,cn,að,að
vera,sng,vera,vera
til,aa,til,til
einnig,aa,einnig,einnig
við,ao,við,við
aðra,fokfo,annar,aðra
skóla,nkeo,skóli,skóla
",",",",",",","
og,c,og,og
það,fphen,það,það
þarf,sfg3en,þurfa,þarf
vitanlega,aa,vitanlega,vitanlega
síðast,aae,síðar,síðast
en,c,en,en
ekki,aa,ekki,ekki
síst,aae,síst,síst
að,cn,að,að
búa,sng,búa,búa
þannig,aa,þannig,þannig
um,ao,um,um
hnútana,nkfog,hnútur,hnútana
",",",",",",","
að,c,að,að
ríkisvaldið,nheng,ríkisvald,ríkisvaldið
styrki,nkfo,styrkur,styrki
þessi,faven,þessi,þessi
söfn,nven,söfn,söfn
mjög,aa,mjög,mjög
verulega,aa,verulega,verulega
",",",",",",","
bæði,c,bæði,bæði
að,aþ,að,að
því,faheþ,það,því
er,ct,er,er
tekur,sfg3en,taka,tekur
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
byggja,sng,byggja,byggja
upp,ao,upp,upp
sómasamlega,aa,sómasamlega,sómasamlega
aðstöðu,nveo,aðstaða,aðstöðu
",",",",",",","
safnahús,nheo,safnahús,safnahús
",",",",",",","
og,c,og,og
þá,aa,þá,þá
með,aþ,með,með
því,faheþ,það,því
sniði,nheþ,snið,sniði
",",",",",",","
sem,c,sem,sem
nútíminn,nkeng,nútími,nútíminn
krefst,sfm3en,krefja,krefst
",",",",",",","
og,c,og,og
jafnframt,aa,jafnframt,jafnframt
þarf,sfg3en,þurfa,þarf
mjög,aa,mjög,mjög
auknar,lvfosf,aukinn,auknar
fjárveitingar,nvfo,fjárveiting,fjárveitingar
til,ae,til,til
rekstursins,nkeeg,rekstur,rekstursins
.,.,.,.
,,,
Hér,aa,hér,Hér
dugir,sfg3en,duga,dugir
ekkert,fohen,enginn,ekkert
minna,sng,minna,minna
en,c,en,en
ríkisvaldið,nheng,ríkisvald,ríkisvaldið
viðurkenni,sfg1en,viðurkenna,viðurkenni
",",",",",",","
að,c,að,að
um,aa,um,um
er,sfg3en,vera,er
að,cn,að,að
ræða,sng,ræða,ræða
mjög,aa,mjög,mjög
mikilvæga,lveosf,mikilvægur,mikilvæga
menningarstarfsemi,nveo,menningarstarfsemi,menningarstarfsemi
",",",",",",","
sem,ct,sem,sem
verður,sfg3en,verða,verður
að,cn,að,að
setja,sng,setja,setja
algjörlega,aa,algjörlega,algjörlega
hliðstæða,nvfe,hliðstæð,hliðstæða
sjálfu,fbheþ,sjálfur,sjálfu
skólakerfinu,nheþg,skólakerfi,skólakerfinu
",",",",",",","
og,c,og,og
ég,fp1en,ég,ég
teldi,svg1eþ,telja,teldi
það,fpheo,það,það
ekki,aa,ekki,ekki
of,aa,of,of
í,aa,í,í
lagt,ssg,leggja,lagt
",",",",",",","
að,c,að,að
nú,aa,nú,nú
þegar,c,þegar,þegar
þurfi,svg1en,þurfa,þurfi
",",",",",",","
eða,c,eða,eða
a.m.k.,as,a.m.k.,a.m.k.
á,aþ,á,á
allra,fokfe,allur,allra
næstu,lhfþve,næstur,næstu
árum,nhfþ,ár,árum
",",",",",",","
að,cn,að,að
tífalda,sng,tífalda,tífalda
þá,aa,þá,þá
upphæð,nveþ,upphæð,upphæð
",",",",",",","
sem,ct,sem,sem
nú,aa,nú,nú
er,sfg3en,vera,er
varið,sþghen,verja,varið
til,ae,til,til
almenningsbókasafna,nhfe,almenningsbókasafn,almenningsbókasafna
",",",",",",","
ef,c,ef,ef
þess,fphee,það,þess
á,aþ,á,á
að,cn,að,að
verða,sng,verða,verða
einhver,foven,einhver,einhver
von,nven,von,von
",",",",",",","
að,c,að,að
þróunin,nveng,þróun,þróunin
í,aþ,í,í
þeim,fahfþ,það,þeim
málum,nhfþ,mál,málum
verði,svg3en,verða,verði
æskileg,lvensf,æskilegur,æskileg
og,c,og,og
eðlileg,lvensf,eðlilegur,eðlileg
",",",",",",","
eins,aa,eins,eins
og,c,og,og
hún,fpven,hún,hún
víssulega,aa,víssulega,vissulega
þarf,sfg3en,þurfa,þarf
að,cn,að,að
verða,sng,verða,verða
.,.,.,.
,,,
Þessi,fahfn,þessi,Þessi
tengsl,nhfn,tengsl,tengsl
okkar,fp1fe,ég,okkar
alþm.,nkfn,alþm.,alþm.
við,ao,við,við
almenning,nkeo,almenningur,almenning
utan,ae,utan,utan
veggja,nkfe,veggur,veggja
þessa,fahee,þessi,þessa
huss,nhfn,huss,húss
höfðu,sfg3fþ,hafa,höfðu
greinilega,aa,greinilega,greinilega
áhrif,nhfo,áhrif,áhrif
á,ao,á,á
gang,nkeo,gangur,gang
þessa,fahee,þessi,þessa
máls,nhee,mál,máls
.,.,.,.
,,,
Þannig,aa,þannig,Þannig
má,sfg3en,mega,má
segja,sng,segja,segja
",",",",",",","
að,c,að,að
baráttan,nveng,barátta,baráttan
fyrir,aþ,fyrir,fyrir
þessu,faheþ,þessi,þessu
máli,nheþ,mál,máli
hafi,svg3en,hafa,hafi
staðið,ssg,standa,staðið
óslitið,aa,óslitið,óslitið
frá,aþ,frá,frá
því,fpheþ,það,því
að,c,að,að
málið,nheng,mál,málið
var,sfg3eþ,vera,var
tekið,sþghen,taka,tekið
upp,aa,upp,upp
hér,aa,hér,hér
á,aþ,á,á
þingi,nheþ,þing,þingi
og,c,og,og
allt,fohen,allur,allt
til,ae,til,til
þessa,fakee,þessi,þessa
dags,nkee,dagur,dags
",",",",",",","
og,c,og,og
ég,fp1en,ég,ég
tel,sfg1en,telja,tel
þá,aa,þá,þá
samvinnu,nveo,samvinna,samvinnu
",",",",",",","
sem,ct,sem,sem
þarna,aa,þarna,þarna
hefur,sfg3en,hafa,hefur
tekist,ssm,taka,tekist
á,aa,á,á
milli,ae,milli,milli
Alþ.,nkee-s,Alþ.,Alþ.
og,c,og,og
kvennasamtaka,nhfe,kvennasamtök,kvennasamtaka
",",",",",",","
vera,sng,vera,vera
til,aa,til,til
mikilIar,nkfn,mikiliur,mikillar
fyrirmyndar,nvee,fyrirmynd,fyrirmyndar
.,.,.,.
,,,
Um,ao,um,Um
þetta,faheo,þessi,þetta
heildarskipulag,nheo,heildarskipulag,heildarskipulag
vil,sfg1en,vilja,vil
ég,fp1en,ég,ég
segja,sng,segja,segja
það,fpheo,það,það
til,ae,til,til
nánari,lveevm,náinn,nánari
glöggvunar,nvee,glöggvun,glöggvunar
fyrir,ao,fyrir,fyrir
hv.,lhfosf,hv.,hv.
þm.,nhfo,þm.,þm.
",",",",",",","
að,c,að,að
þar,aa,þar,þar
er,sfg1en,vera,er
um,ao,um,um
að,cn,að,að
ræða,sng,ræða,ræða
",",",",",",","
að,c,að,að
Landsspítalinn,nkengs,Landsspítali,Landsspítalinn
fái,svg3en,fá,fái
lóð,nveo,lóð,lóð
fyrir,ao,fyrir,fyrir
sunnan,aa,sunnan,sunnan
Hringbrautina,nveogs,Hringbrautin,Hringbrautina
",",",",",",","
sem,ct,sem,sem
mundi,svg3eþ,munu,mundi
verða,sng,verða,verða
um,ao,um,um
það,faheo,það,það
bil,nheo,bil,bil
jafnstór,lhfnsf,jafnstór,jafnstór
og,c,og,og
landsspítalalóðin,nveng,landsspítalalóð,landsspítalalóðin
er,sfg3en,vera,er
nú,aa,nú,nú
fyrir,ao,fyrir,fyrir
norðan,aa,norðan,norðan
Hringhraut,nveþ-s,Hringhraut,Hringbraut
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
gekk,sfg3eþ,ganga,gekk
allt,fohen,allur,allt
greiðlega,aa,greiðlega,greiðlega
fyrir,ao,fyrir,fyrir
sig,fpheo,sig,sig
",",",",",",","
og,c,og,og
hafa,sfg3fn,hafa,hafa
verið,ssg,vera,verið
6---7,ta,6---7,6--7
rúm,nhen,rúm,rúm
til,ae,til,til
að,cn,að,að
sinna,sng,sinna,sinna
þessu,faheþ,þessi,þessu
af,aþ,af,af
hálfu,nveþ,hálfa,hálfu
handlækningadeildarinnar,nveeg,handlækningadeild,handlækningadeildarinnar
",",",",",",","
hefði,svg3eþ,hafa,hefði
kannske,aa,kannske,kannske
mátt,ssg,mega,mátt
byrja,sng,byrja,byrja
á,aþ,á,á
þessu,faheþ,þessi,þessu
fyrr,aam,fyrr,fyrr
og,c,og,og
ég,fp1en,ég,ég
vil,sfg1en,vilja,vil
segja,sng,segja,segja
að,aþ,að,að
frumkvæði,nheþ,frumkvæði,frumkvæði
læknanna,nkfeg,læknir,læknanna
sjálfra,fbkfe,sjálfur,sjálfra
.,.,.,.
,,,
Á,aþ,á,Á
þessu,faheþ,þessi,þessu
sviðí,nheþ,sviðí,sviði
eru,sfg3fn,vera,eru
óhjákvæmilegar,lvfnsf,óhjákvæmilegur,óhjákvæmilegar
stórfelldar,lvfnsf,stórfelldur,stórfelldar
framkvæmdir,nvfn,framkvæmd,framkvæmdir
",",",",",",","
það,fphen,það,það
er,sfg3en,vera,er
alveg,aa,alveg,alveg
ljóst,lhensf,ljós,ljóst
",",",",",",","
og,c,og,og
ég,fp1en,ég,ég
held,sfg1en,halda,held
",",",",",",","
að,c,að,að
hæstv.,sbg2en,hæstv.,hæstv.
ráðh,nkeo,ráðhur,ráðh
",",",",",",","
verði,svg1en,verða,verði
að,cn,að,að
reikna,sng,reikna,reikna
með,aþ,með,með
þessum,favfþ,þessi,þessum
framkvæmdum,nvfþ,framkvæmd,framkvæmdum
einnig,aa,einnig,einnig
",",",",",",","
þrátt,aa,þrátt,þrátt
fyrir,ao,fyrir,fyrir
þessi,fahfo,þessi,þessi
fyrirheit,nhfo,fyrirheit,fyrirheit
",",",",",",","
sem,ct,sem,sem
gefin,sþghfn,gefa,gefin
hafa,sfg3fn,hafa,hafa
verið,ssg,vera,verið
um,ao,um,um
skjótar,lvfosf,skjótur,skjótar
framkvæmdir,nvfo,framkvæmd,framkvæmdir
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
fæðingardeildina,nveog,fæðingardeild,fæðingardeildina
og,c,og,og
kvensjúkdómadeildina,nveog,kvensjúkdómadeild,kvensjúkdómadeildina
.,.,.,.
,,,
Þessi,faven,þessi,Þessi
klausa,lvenvf,klaus,klausa
er,sfg3en,vera,er
frá,aþ,frá,frá
Óla,nkeþ-s,Óli,Óla
Þorsteinssyni,nkeþ-s,Þorsteinsson,Þorsteinssyni
á,aþ,á,á
Þórshöfn,nveþ-s,Þórshöfn,Þórshöfn
",",",",",",","
og,c,og,og
honum,fpkeþ,hann,honum
farast,sfm3fn,fara,farast
orð,nhfn,orð,orð
á,ao,á,á
þessa,faveo,þessi,þessa
leið,nveo,leið,leið
:,:,:,:
„,nkeo,„ur,„
Svo,aa,svo,Svo
virðist,sfm3en,virða,virðist
sem,c,sem,sem
svæðið,nheng,svæði,svæðið
hér,aa,hér,hér
við,ao,við,við
Langanes,nkeo-s,Langanes,Langanes
og,c,og,og
á,aþ,á,á
Þistilfirði,nkeþ-s,Þistilfjörður,Þistilfirði
sé,svg3en,vera,sé
nú,aa,nú,nú
orðið,sþghen,verða,orðið
aðalvettvangur,nken,aðalvettvangur,aðalvettvangur
landhelgisbrota,nhfe,landhelgisbrot,landhelgisbrota
og,c,og,og
hafa,sfg3fn,hafa,hafa
nú,aa,nú,nú
á,aþ,á,á
skömmum,lkeþsf,skammur,skömmum
tíma,nkeþ,tími,tíma
verið,ssg,vera,verið
staðnir,sþgkfn,standa,staðnir
að,aþ,að,að
verki,nheþ,verk,verki
6---7,ta,6---7,6--7
landhelgisbrjótar,nkfn,landhelgisbrjótur,landhelgisbrjótar
.,.,.,.
,,,
Ég,fp1en,ég,Ég
skal,sfg1en,skulu,skal
ganga,sng,ganga,ganga
svolítið,aa,svolítið,svolítið
út,aa,út,út
fyrir,ao,fyrir,fyrir
fsp.,nkeo,fsp.,fsp.
",",",",",",","
því,fpheþ,það,því
að,c,að,að
henni,fpveþ,hún,henni
er,sfg1en,vera,er
í,aþ,í,í
raun,nveþ,raun,raun
og,c,og,og
veru,nveþ,vera,veru
svarað,sþghen,svara,svarað
með,aþ,með,með
þessu,faheþ,þessi,þessu
",",",",",",","
en,c,en,en
það,fphen,það,það
er,sfg3en,vera,er
dálítið,aa,dálítið,dálítið
upplýsandi,slg,upplýsa,upplýsandi
þá,aa,þá,þá
fyrir,ao,fyrir,fyrir
menn,nkfo,maður,menn
að,cn,að,að
fá,sng,fá,fá
samanburð,nkeo,samanburður,samanburð
svolítið,aa,svolítið,svolítið
aftur,aa,aftur,aftur
í,ao,í,í
timann,nkeo,timaður,tímann
",",",",",",","
hvað,fsheo,hver,hvað
úthaldsdagarnir,nkfng,úthaldsdagur,úthaldsdagarnir
eru,sfg3fn,vera,eru
margir,lkfnsf,margur,margir
i,e,i,í
heild,nven,heild,heild
.,.,.,.
,,,
Úthaldið,nheng,úthald,Úthaldið
á,aþ,á,á
mánuði,nkeþ,mánuður,mánuði
þessi,fahfo,þessi,þessi
ár,nhfo,ár,ár
",",",",",",","
ef,c,ef,ef
því,fpheþ,það,því
er,sfg3en,vera,er
dellt,sþghen,della,deilt
jafnt,aa,jafnt,jafnt
niður,aa,niður,niður
á,ao,á,á
mánuðina,nkfog,mánuður,mánuðina
",",",",",",","
er,sfg3en,vera,er
:,:,:,:
1965,ta,1965,1965
70,ta,70,70
dagar,nkfn,dagur,dagar
",",",",",",","
1967,ta,1967,1967
75,ta,75,75
dagar,nkfn,dagur,dagar
",",",",",",","
1968,ta,1968,1968
72,ta,72,72
dagar,nkfn,dagur,dagar
og,c,og,og
1969,ta,1969,1969
77,ta,77,77
dagar,nkfn,dagur,dagar
",",",",",",","
eða,c,eða,eða
flestir,lkfnse,margur,flestir
úthaldsdagar,nkfn,úthaldsdagur,úthaldsdagar
á,aþ,á,á
árinu,nheþg,ár,árinu
í,ao,í,í
ár,nheo,ár,ár
.,.,.,.
,,,
Það,fphen,það,Það
var,sfg3eþ,vera,var
skoðun,nven,skoðun,skoðun
Landhelgisgæslunnar,nveegs,Landhelgisgæslan,Landhelgisgæslunnar
og,c,og,og
dómsmrh.,nken,dómsmrh.,dómsmrh.
",",",",",",","
að,c,að,að
það,fphen,það,það
ætti,svg3eþ,eiga,ætti
að,cn,að,að
vera,sng,vera,vera
hægt,lhensf,hægur,hægt
með,aþ,með,með
þeim,fakeþ,sá,þeim
flugkosti,nkeþ,flugkostur,flugkosti
",",",",",",","
sem,ct,sem,sem
við,fp1fn,ég,við
höfum,sfg1fn,hafa,höfum
",",",",",",","
og,c,og,og
eftir,ao,eftir,eftir
að,c,að,að
hinn,gken,hinn,hinn
nýi,lkenvf,nýr,nýi
Ægir,nken-s,Ægir,Ægir
var,sfg3eþ,vera,var
kominn,sþgken,koma,kominn
til,ae,til,til
sögunnar,nveeg,saga,sögunnar
",",",",",",","
án,ae,án,án
þess,fphee,það,þess
áð,sþgven,á,að
Landhelgisgaeslan,nvengs,Landhelgisgaeslan,Landhelgisgæslan
eða,c,eða,eða
varðgæslan,nveng,varðgæsla,varðgæslan
þyrfti,svg3eþ,þurfa,þyrfti
að,cn,að,að
líða,sng,líða,líða
fyrir,ao,fyrir,fyrir
það,fpheo,það,það
.,.,.,.
,,,
Varðandi,slg,varða,Varðandi
sjálfa,fbkfo,sjálfur,sjálfa
úthaldsdagana,nkfog,úthaldsdagur,úthaldsdagana
verð,sfg1en,verða,verð
ég,fp1en,ég,ég
að,cn,að,að
lýsa,sng,lýsa,lýsa
undrun,nveþ,undrun,undrun
minni,feveþ,minn,minni
yfir,aþ,yfir,yfir
því,fpheþ,það,því
",",",",",",","
hvað,fshen,hver,hvað
þeir,fpkfn,hann,þeir
eru,sfg3fn,vera,eru
fáir,lkfnsf,fár,fáir
",",",",",",","
því,fpheþ,það,því
að,c,að,að
venjulegur,lkensf,venjulegur,venjulegur
fiskibátur,nken,fiskibátur,fiskibátur
hefur,sfg3en,hafa,hefur
um,aa,um,um
280-320,ta,280-320,280--320
úthaldsdaga,nkfo,úthaldsdagur,úthaldsdaga
og,c,og,og
virðist,sfm3en,virða,virðist
manni,nkeþ,maður,manni
það,fpheo,það,það
ekki,aa,ekki,ekki
vera,sng,vera,vera
ofraun,nven,ofraun,ofraun
svo,aa,svo,svo
góðum,lhfþsf,góður,góðum
skipum,nhfþ,skip,skipum
",",",",",",","
sem,ct,sem,sem
varðskipin,nhfng,varðskip,varðskipin
eru,sfg3fn,vera,eru
talin,sþghfn,telja,talin
",",",",",",","
að,cn,að,að
vera,sng,vera,vera
með,ao,með,með
svipaða,lkfosf,svipaður,svipaða
úthaldsdaga,nkfo,úthaldsdagur,úthaldsdaga
á,ao,á,á
hvert,foheo,hver,hvert
skip,nheo,skip,skip
.,.,.,.
,,,
Við,fp1fn,ég,Við
getum,sfg1fn,geta,getum
ekkt,lheosf,ekktur,ekki
látið,ssg,láta,látið
þessi,fahfo,þessi,þessi
mál,nhfo,mál,mál
eins,aa,eins,eins
og,c,og,og
vind,nkeo,vindur,vind
um,ao,um,um
eyru,nhfo,eyra,eyru
þjóta,sng,þjóta,þjóta
",",",",",",","
vegna,ae,vegna,vegna
þess,fphee,það,þess
að,c,að,að
þau,fphfn,það,þau
eru,sfg3fn,vera,eru
það,fahen,það,það
mikilvæg,lhfnsf,mikilvægur,mikilvæg
",",",",",",","
sérstaklega,aa,sérstaklega,sérstaklega
þegar,c,þegar,þegar
haft,sþghen,hafa,haft
er,sfg3en,vera,er
í,aþ,í,í
huga,nkeþ,hugi,huga
",",",",",",","
að,c,að,að
síldveiðarnar,nvfng,síldveiði,síldveiðarnar
eru,sfg3fn,vera,eru
að,cn,að,að
fjara,sng,fjara,fjara
út,aa,út,út
eða,c,eða,eða
svo,aa,svo,svo
lítur,sfg3en,líta,lítur
út,aa,út,út
fyrir,aa,fyrir,fyrir
í,ao,í,í
dag,nkeo,dagur,dag
",",",",",",","
þá,aa,þá,þá
munu,sfg3fn,munu,munu
flestir,lkfnse,margur,flestir
bátar,nkfn,bátur,bátar
",",",",",",","
sem,ct,sem,sem
voru,sfg3fþ,vera,voru
áður,aa,áður,áður
á,aþ,á,á
síldveiðum,nvfþ,síldveiði,síldveiðum
",",",",",",","
sækja,sfg3fn,sækja,sækja
inn,aa,inn,inn
á,ao,á,á
togveiðarnar,nvfog,togveiði,togveiðarnar
",",",",",",","
og,c,og,og
þar,aa,þar,þar
með,aa,með,með
margfaldast,sfm3en,margfalda,margfaldast
ásókn,nven,ásókn,ásókn
í,ao,í,í
togveiðarnar,nvfog,togveiði,togveiðarnar
hér,aa,hér,hér
við,ao,við,við
land,nheo,land,land
.,.,.,.
,,,
Austf.,nken,Austf.,Austf.
stakk,sfg3eþ,stinga,stakk
upp,aa,upp,upp
á,aa,á,á
hér,aa,hér,hér
áðan,aa,áðan,áðan
",",",",",",","
að,c,að,að
það,fphen,það,það
væri,svg3eþ,vera,væri
",",",",",",","
að,c,að,að
gefnu,lhfnvf,gefinn,gefnu
tilefni,nhfn,tilefni,tilefni
vegna,ae,vegna,vegna
þessara,fahfe,þessi,þessara
nyju,nveo,nyja,nýju
laga,nhfe,lag,laga
",",",",",",","
sem,ct,sem,sem
hafa,sfg3fn,hafa,hafa
verið,ssg,vera,verið
í,aþ,í,í
framkvæmd,nveþ,framkvæmd,framkvæmd
í,ao,í,í
ár,nhfo,ár,ár
",",",",",",","
gerð,sþgven,gera,gerð
sérstök,lvensf,sérstakur,sérstök
úttekt,nven,úttekt,úttekt
á,aþ,á,á
landhelgisgæslunni,nveþg,landhelgisgæsla,landhelgisgæslunni
með,aþ,með,með
hliðsjón,nveþ,hliðsjón,hliðsjón
af,aþ,af,af
þeim,fpkfþ,hann,þeim
",",",",",",","
áður,aa,áður,áður
en,c,en,en
fjárlög,nhfn,fjárlög,fjárlög
eru,sfg3fn,vera,eru
afgreidd,sþghfn,afgreiða,afgreidd
",",",",",",","
með,ao,með,með
það,fpheo,það,það
í,aþ,í,í
huga,nkeþ,hugi,huga
",",",",",",","
hvort,c,hvort,hvort
reynslan,nveng,reynsla,reynslan
",",",",",",","
sem,ct,sem,sem
við,fp1fn,ég,við
höfum,sfg1fn,hafa,höfum
fengið,ssg,fá,fengið
þessa,fakfo,þessi,þessa
mánuði,nkfo,mánuður,mánuði
",",",",",",","
gefur,sfg3en,gefa,gefur
tilefni,nhen,tilefni,tilefni
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
álykta,sng,álykta,álykta
",",",",",",","
að,c,að,að
við,fp1fn,ég,við
þurfum,sfg1fn,þurfa,þurfum
að,cn,að,að
leggja,sng,leggja,leggja
meira,lheovm,mikill,meira
í,ao,í,í
gæsluna,nveog,gæsla,gæsluna
fjárhagslega,aa,fjárhagslega,fjárhagslega
eða,c,eða,eða
auka,sng,auka,auka
hana,fpveo,hún,hana
af,aþ,af,af
þeim,favfþ,hún,þeim
sökum,nvfþ,sök,sökum
.,.,.,.
,,,
En,c,en,En
mér,fp1eþ,ég,mér
finnst,sfm3en,finna,finnst
svolítils,lkeesf,svolítill,svolítils
misskilnings,nkee,misskilningur,misskilnings
gæta,sng,gæta,gæta
hjá,aþ,hjá,hjá
hv.,lhfþsf,hv.,hv.
þm.,nhfþ,þm.,þm.
",",",",",",","
sem,ct,sem,sem
álykta,sfg3fn,álykta,álykta
sem,aa,sem,sem
svo,aa,svo,svo
",",",",",",","
að,c,að,að
landhelgisgæslan,nveng,landhelgisgæsla,Landhelgisgæslan
sé,svg3en,vera,sé
slæleg,lvensf,slælegur,slæleg
vegna,ae,vegna,vegna
þess,fphee,það,þess
",",",",",",","
að,cn,að,að
spara,sng,spara,spara
þurfi,svg3fn,þurfa,þurfi
.,.,.,.
,,,
Nú,aa,nú,Nú
hafa,sfg3fn,hafa,hafa
engar,fovfn,enginn,engar
sannanir,nvfn,sönnun,sannanir
verið,ssg,vera,verið
færðar,sþgvfn,færa,færðar
fyrir,aþ,fyrir,fyrir
því,fpheþ,það,því
",",",",",",","
að,c,að,að
landhelgisgæslan,nveng,landhelgisgæsla,Landhelgisgæslan
hafi,svg3en,hafa,hafi
reynst,ssm,reyna,reynst
slæleg,lvensf,slælegur,slæleg
og,c,og,og
menn,nkfn,maður,menn
verða,sfg3fn,verða,verða
að,cn,að,að
gera,sng,gera,gera
greinarmun,nkeo,greinarmunur,greinarmun
á,aþ,á,á
því,fpheþ,það,því
",",",",",",","
hvort,c,hvort,hvort
ákveðið,lhensf,ákveðinn,ákveðið
er,sfg3en,vera,er
að,cn,að,að
haga,sng,haga,haga
landhelgisgæslunni,nveþg,landhelgisgæsla,landhelgisgæslunni
með,aþ,með,með
tilteknum,lkeþsf,tiltekinn,tilteknum
hætti,nkeþ,háttur,hætti
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
fá,sng,fá,fá
meiri,lveovm,mikill,meiri
hagkvæmni,nveo,hagkvæmni,hagkvæmni
í,ao,í,í
rekstur,nkeo,rekstur,rekstur
hennar,fpvee,hún,hennar
",",",",",",","
eða,c,eða,eða
hvort,c,hvort,hvort
menn,nkfn,maður,menn
eru,sfg3fn,vera,eru
að,cn,að,að
draga,sng,draga,draga
úr,aþ,úr,úr
því,fpheþ,það,því
",",",",",",","
sem,ct,sem,sem
menn,nkfn,maður,menn
telja,sfg3fn,telja,telja
nauðsynlega,lveosf,nauðsynlegur,nauðsynlega
gæslu,nveo,gæsla,gæslu
",",",",",",","
vegna,ae,vegna,vegna
fjárskorts,nkee,fjárskortur,fjárskorts
.,.,.,.
,,,
Ég,fp1en,ég,Ég
er,sfg1en,vera,er
ekki,aa,ekki,ekki
í,aþ,í,í
neinum,fokeþ,neinn,neinum
vafa,nkeþ,vafi,vafa
um,ao,um,um
það,fpheo,það,það
",",",",",",","
að,c,að,að
við,fp1fn,ég,við
getum,sfg1fn,geta,getum
styrkt,ssg,styrkja,styrkt
Landhelgisgæsluna,nveogs,Landhelgisgæslan,Landhelgisgæsluna
og,c,og,og
skapað,ssg,skapa,skapað
okkur,fp1fo,ég,okkur
Iíka,nkfo-s,Iíkar,líka
miklu,lveovf,mikill,miklu
betri,lveovm,góður,betri
aðstöðfu,nveo,aðstöðfa,aðstöðu
til,ae,til,til
björgunar,nvee,björgun,björgunar
í,aþ,í,í
landinu,nheþg,land,landinu
með,aþ,með,með
því,fpheþ,það,því
að,cn,að,að
auka,sng,auka,auka
þyrlukostinn,nkeog,þyrlukostur,þyrlukostinn
og,c,og,og
þá,aa,þá,þá
sérstaklega,aa,sérstaklega,sérstaklega
með,aþ,með,með
því,fpheþ,það,því
að,cn,að,að
kaupa,sng,kaupa,kaupa
stórar,lvfosf,stór,stórar
þyrlur,nvfo,þyrla,þyrlur
.,.,.,.
,,,
Þá,aa,þá,Þá
var,sfg3eþ,vera,var
fárviðri,nkeþ,fárviður,fárviðri
og,c,og,og
mikill,lkensf,mikill,mikill
vindhraði,nken,vindhraði,vindhraði
",",",",",",","
en,c,en,en
Sikorsky-þyrlur,nkfn-s,Sikorsky-þyrlur,Sikorsky-þyrlur
",",",",",",","
9---10,ta,9---10,9--10
saman,aa,saman,saman
frá,aþ,frá,frá
Svíþjóð,nveþ-s,Svíþjóð,Svíþjóð
",",",",",",","
Danmörku,nveþ-s,Danmörk,Danmörku
og,c,og,og
Noregi,nkeþ-s,Noregur,Noregi
",",",",",",","
björguðu,sfg3fþ,bjarga,björguðu
öllu,foheþ,allur,öllu
þessu,faheþ,þessi,þessu
fólki,nheþ,fólk,fólki
með,aþ,með,með
því,fpheþ,það,því
að,cn,að,að
draga,sng,draga,draga
það,fpheo,það,það
upp,aa,upp,upp
úr,aþ,úr,úr
sjónum,nkeþg,sjór,sjónum
í,aþ,í,í
því,faheþ,það,því
vonda,lheþvf,vondur,vonda
veðri,nheþ,veður,veðri
",",",",",",","
sem,ct,sem,sem
þarna,aa,þarna,þarna
var,sfg3eþ,vera,var
um,ao,um,um
að,cn,að,að
ræða,sng,ræða,ræða
.,.,.,.
,,,
Þær,favfn,hún,Þær
þyrlur,nvfn,þyrla,þyrlur
eru,sfg3fn,vera,eru
mjög,aa,mjög,mjög
dýrar,lvfnsf,dýr,dýrar
í,aþ,í,í
rekstri,nkeþ,rekstur,rekstri
og,c,og,og
við,fp1fn,ég,við
gáfumst,sfm1fþ,gefa,gáfumst
upp,aa,upp,upp
á,aþ,á,á
að,cn,að,að
leggja,sng,leggja,leggja
til,aa,til,til
við,ao,við,við
þingið,nheog,þing,þingið
að,cn,að,að
veita,sng,veita,veita
fé,nheþ,fé,fé
til,ae,til,til
kaupa,nhfe,kaup,kaupa
á,aþ,á,á
þessari,faveþ,þessi,þessari
þyrlutegund,nveþ,þyrlutegund,þyrlutegund
",",",",",",","
en,c,en,en
það,fphen,það,það
hefur,sfg3en,hafa,hefur
einnig,aa,einnig,einnig
verið,ssg,vera,verið
erfitt,lhensf,erfiður,erfitt
í,aþ,í,í
