Word,Tag,Lemma,CorrectWord
endilega,aa,endilega,endilega
að,cn,að,að
ganga,sng,ganga,ganga
frá,aþ,frá,frá
lánsskjölunum,nhfþg,lánsskjal,lánsskjölunum
hér,aa,hér,hér
suður,aa,suður,suður
í,aþ,í,í
Reykjavík,nveþ-s,Reykjavík,Reykjavík
",",",",",",","
hvort,c,hvort,hvort
það,fphen,það,það
væri,svg3eþ,vera,væri
ekki,aa,ekki,ekki
hægt,lhensf,hægur,hægt
",",",",",",","
eftir,ao,eftir,eftir
að,c,að,að
búið,lhensf,búinn,búið
væri,svg3eþ,vera,væri
að,cn,að,að
ákveða,sng,ákveða,ákveða
",",",",",",","
að,c,að,að
viðkomandi,lkenof,viðkomandi,viðkomandi
maður,nken,maður,maður
ætti,svg3eþ,eiga,ætti
að,cn,að,að
fá,sng,fá,fá
lánið,nheog,lán,lánið
",",",",",",","
að,cn,að,að
senda,sng,senda,senda
lánsskjölin,nhfog,lánsskjal,lánsskjölin
heim,aa,heim,heim
í,ao,í,í
hans,fpkee,hann,hans
byggðarlag,nhfo,byggðarlag,byggðarlag
og,c,og,og
ganga,sng,ganga,ganga
frá,aþ,frá,frá
þeim,fphfþ,það,þeim
þar,aa,þar,þar
.,.,.,.
,,,
Ég,fp1en,ég,Ég
vil,sfg1en,vilja,vil
líka,aa,líka,líka
minna,sng,minna,minna
á,ao,á,á
það,fpheo,það,það
",",",",",",","
það,fphen,það,það
er,sfg3en,vera,er
búið,lhensf,búinn,búið
að,cn,að,að
minnast,snm,minna,minnast
á,ao,á,á
það,faheo,það,það
æði,nheo,æði,æði
oft,aa,oft,oft
í,aþ,í,í
sambandi,nheþ,samband,sambandi
t.d.,as,t.d.,t.d.
við,ao,við,við
Búnaðarbankann,nkeogs,Búnaðarbanki,Búnaðarbankann
og,c,og,og
fánveitingar,nvfo,fánveiting,lánveitingar
til,ae,til,til
landbúnaðarins,nkeeg,landbúnaður,landbúnaðarins
",",",",",",","
að,c,að,að
það,fphen,það,það
getur,sfg3en,geta,getur
nú,aa,nú,nú
enginn,foken,enginn,enginn
bóndi,nken,bóndi,bóndi
úti,aa,úti,úti
á,aþ,á,á
landi,nheþ,land,landi
fengið,ssg,fá,fengið
svo,aa,svo,svo
lán,nheo,lán,lán
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
búskap,nkeo,búskapur,búskap
sinn,fekeo,sinn,sinn
",",",",",",","
að,c,að,að
hann,fpken,hann,hann
geti,svg3en,geta,geti
t.d.,as,t.d.,t.d.
fengið,ssg,fá,fengið
að,cn,að,að
ganga,sng,ganga,ganga
frá,aþ,frá,frá
láninu,nheþg,lán,láninu
",",",",",",","
skrifað,sþghen,skrifa,skrifað
undir,aþ,undir,undir
pappira,lkeþvm,pappir,pappíra
sjálfur,fbken,sjálfur,sjálfur
úti,aa,úti,úti
á,aþ,á,á
landi,nheþ,land,landi
i,e,i,í
einhverju,foheþ,einhver,einhverju
útibúi,nheþ,útibú,útibúi
banka,sng,banka,banka
eða,c,eða,eða
sparisjóðs,nkee,sparisjóður,sparisjóðs
þar,aa,þar,þar
.,.,.,.
,,,
Hann,fpken,hann,Hann
verður,sfg3en,verða,verður
að,cn,að,að
senda,sng,senda,senda
öll,fohfo,allur,öll
gögn,nhfo,gagn,gögn
hingað,aa,hingað,hingað
suður,aa,suður,suður
og,c,og,og
hann,fpken,hann,hann
verður,sfg3en,verða,verður
að,cn,að,að
senda,sng,senda,senda
einhverjum,fokeþ,einhver,einhverjum
manni,nkeþ,maður,manni
suður,aa,suður,suður
i,e,i,í
Reykjavík,nveþ-s,Reykjavík,Reykjavík
umboð,nhfo,umboð,umboð
fyrir,ao,fyrir,fyrir
sig,fpkeo,sig,sig
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
skrifa,sng,skrifa,skrifa
undir,ao,undir,undir
lánið,nheog,lán,lánið
og,c,og,og
taka,sng,taka,taka
út,ao,út,út
peningana,nkfog,peningur,peningana
hér,aa,hér,hér
.,.,.,.
,,,
En,c,en,En
það,fphen,það,það
eru,sfg3fn,vera,eru
ýmsir,fokfn,ýmis,ýmsir
aðilar,nkfn,aðili,aðilar
",",",",",",","
sem,ct,sem,sem
beínlínis,nkee,beínlínir,beinlínis
hafa,sfg3fn,hafa,hafa
haft,ssg,hafa,haft
af,aþ,af,af
því,fpheþ,það,því
pólitískan,lkeosf,pólitískur,pólitískan
hag,nkeo,hagur,hag
að,cn,að,að
hafa,sng,hafa,hafa
það,fpheo,það,það
með,aþ,með,með
þeim,fakeþ,sá,þeim
hætti,nkeþ,háttur,hætti
",",",",",",","
að,c,að,að
það,fpheo,það,það
þyrftu,svg3fþ,þurfa,þyrftu
að,cn,að,að
vera,sng,vera,vera
einhverjir,fokfn,einhver,einhverjir
umboðsmenn,nkfn,umboðsmaður,umboðsmenn
i,e,i,í
Reykjavík,nveo-s,Reykjavík,Reykjavík
",",",",",",","
einhverjir,fokfn,einhver,einhverjir
milligöngumenn,nkfn,milligöngumaður,milligöngumenn
og,c,og,og
einhverjir,fokfn,einhver,einhverjir
",",",",",",","
sem,ct,sem,sem
taka,sfg3fn,taka,taka
umboðið,nheog,umboð,umboðið
",",",",",",","
sem,ct,sem,sem
skrifa,sfg3fn,skrifa,skrifa
undir,aa,undir,undir
",",",",",",","
sem,ct,sem,sem
veita,sfg3fn,veita,veita
peningunum,nkfþg,peningur,peningunum
viðtöku,nvee,viðtaka,viðtöku
og,c,og,og
fara,sng,fara,fara
með,ao,með,með
peningana,nkfog,peningur,peningana
heim,aa,heim,heim
og,c,og,og
borga,sng,borga,borga
þá,fakfo,hann,þá
út,aa,út,út
þar,aa,þar,þar
.,.,.,.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
alveg,aa,alveg,alveg
óþarft,lhensf,óþarfur,óþarft
að,cn,að,að
reyna,sng,reyna,reyna
að,cn,að,að
halda,sng,halda,halda
þvi,nheþ,þvi,því
fram,aa,fram,fram
",",",",",",","
t.d.,as,t.d.,t.d.
af,aþ,af,af
fulltrúum,nkfþ,fulltrúi,fulltrúum
Framsfl.,nkee-s,Framsfl.,Framsfl.
",",",",",",","
að,c,að,að
þeir,fakfn,hann,þeir
flokkar,nkfn,flokkur,flokkar
",",",",",",","
sem,ct,sem,sem
standa,sfg3fn,standa,standa
hér,aa,hér,hér
að,c,að,að
kjördæmabreytingarmálinu,nheþg,kjördæmabreytingarmál,kjördæmabreytingarmálinu
og,c,og,og
breytingu,nveþ,breyting,breytingu
á,aþ,á,á
kosningalögunum,nhfþg,kosningalög,kosningalögunum
",",",",",",","
séu,svg3fn,vera,séu
með,aþ,með,með
þessu,faheþ,þessi,þessu
að,cn,að,að
ræna,sng,ræna,ræna
byggðarlögin,nhfng,byggðarlag,byggðarlögin
úti,aa,úti,úti
á,aþ,á,á
landi,nheþ,land,landi
einhverju,foheþ,einhver,einhverju
af,aþ,af,af
sinu,nveþ,sina,sínu
valdi,nheþ,vald,valdi
sérstaklega,aa,sérstaklega,sérstaklega
.,.,.,.
,,,
Ég,fp1en,ég,Ég
skal,sfg1en,skulu,skal
svo,aa,svo,svo
ljúka,sng,ljúka,ljúka
þessu,faheþ,þessi,þessu
spjalli,nheþ,spjall,spjalli
mínu,feheþ,minn,mínu
með,aþ,með,með
þeim,fahfþ,það,þeim
orðum,nhfþ,orð,orðum
",",",",",",","
að,c,að,að
ég,fp1en,ég,ég
vænti,sfg1en,vænta,vænti
þess,fphee,það,þess
",",",",",",","
að,c,að,að
hv.,lheþsf,hv.,hv.
Alþ.,nken-s,Alþ.,Alþ.
sjái,svg3en,sjá,sjái
sér,fphfþ,sig,sér
fært,ssg,færa,fært
að,cn,að,að
samþykkja,sng,samþykkja,samþykkja
brtt.,nvfo,brtt.,brtt.
mina,nkfog,mur,mína
á,aþ,á,á
þskj.,nvfn,þskj.,þskj.
28,ta,28,28
um,ao,um,um
nokkuð,foheo,nokkur,nokkuð
frekari,lveovm,frekur,frekari
friðun,nveo,friðun,friðun
á,aþ,á,á
kjördeginum,nkeþg,kjördagur,kjördeginum
og,c,og,og
þá,aa,þá,þá
ekki,aa,ekki,ekki
síður,aam,síður,síður
þá,aa,þá,þá
brtt.,nveþ,brtt.,brtt.
",",",",",",","
sem,ct,sem,sem
hér,aa,hér,hér
liggur,sfg3en,liggja,liggur
fyrir,aþ,fyrir,fyrir
um,aa,um,um
breytingu,nveþ,breyting,breytingu
á,aþ,á,á
kjördegínum,nvfþ,kjördegína,kjördeginum
",",",",",",","
þannig,aa,þannig,þannig
að,c,að,að
m.a.,as,m.a.,m.a.
sjómannastétt,nven,sjómannastétt,sjómannastétt
landsins,nheeg,land,landsins
verði,svg3en,verða,verði
gert,sþghen,gera,gert
álíka,aa,álíka,álíka
hátt,nkeo,háttur,hátt
undir,aþ,undir,undir
höfði,nheþ,höfuð,höfði
og,c,og,og
öðrum,fokfþ,annar,öðrum
í,aþ,í,í
landinu,nheþg,land,landinu
með,ao,með,með
það,fpheo,það,það
að,cn,að,að
geta,sng,geta,geta
raunverulega,aa,raunverulega,raunverulega
fengið,ssg,fá,fengið
að,cn,að,að
taka,sng,taka,taka
þátt,nkeo,þáttur,þátt
í,aþ,í,í
kosningum,nvfþ,kosning,kosningum
heima,aa,heima,heima
hjá,aþ,hjá,hjá
sér,fpveþ,sig,sér
á,aþ,á,á
kjördegi,nkeþ,kjördagur,kjördegi
og,c,og,og
knýja,sng,knýja,knýja
það,fpheo,það,það
ekki,aa,ekki,ekki
fram,aa,fram,fram
",",",",",",","
sem,ct,sem,sem
algerlega,aa,algerlega,algerlega
er,sfg3en,vera,er
óþarft,lhensf,óþarfur,óþarft
og,c,og,og
verður,sfg3en,verða,verður
að,cn,að,að
líta,sng,líta,líta
á,aa,á,á
að,c,að,að
sé,svg3en,vera,sé
hreinn,lkensf,hreinn,hreinn
fjandskapur,nken,fjandskapur,fjandskapur
við,ao,við,við
sjómannastéttina,nveog,sjómannastétt,sjómannastéttina
",",",",",",","
ef,c,ef,ef
á,aþ,á,á
að,cn,að,að
knýja,sng,knýja,knýja
það,fpheo,það,það
fram,aa,fram,fram
",",",",",",","
að,c,að,að
kosningadagurinn,nkeng,kosningadagur,kosningadagurinn
verði,svg3en,verða,verði
ákveðinn,sþgken,ákveða,ákveðinn
síðasta,lkeove,síðari,síðasta
sunnudag,nkeo,sunnudagur,sunnudag
i,e,i,í
júní,nkeo,júní,júní
.,.,.,.
,,,
Við,fp1fn,ég,Við
höfum,sfg1fn,hafa,höfum
nú,aa,nú,nú
heyrt,ssg,heyra,heyrt
í,ao,í,í
dag,nkeo,dagur,dag
i,e,i,í
sumum,fohfþ,sumur,sumum
tilfellum,nhfþ,tilfelli,tilfellum
nokkuð,fohen,nokkur,nokkuð
annan,fokeo,annar,annan
tón,nkeo,tónn,tón
",",",",",",","
en,c,en,en
i,e,i,í
fyrri,lvfþvm,fyrri,fyrri
umræðum,nvfþ,umræða,umræðum
um,ao,um,um
þetta,faheo,þessi,þetta
frv.,aa,frv.,frv.
",",",",",",","
sem,ct,sem,sem
hér,aa,hér,hér
er,sfg3en,vera,er
nú,aa,nú,nú
til,ae,til,til
meðferðar,nvee,meðferð,meðferðar
",",",",",",","
að,c,að,að
sumir,fokfn,sumur,sumir
séu,svg3fn,vera,séu
með,ao,með,með
fullan,lkeosf,fullur,fullan
fjandskap,nkeo,fjandskapur,fjandskap
við,ao,við,við
byggðir,nvfo,byggð,byggðir
landsins,nheeg,land,landsins
eða,c,eða,eða
fullan,lkeosf,fullur,fullan
fjandskap,nkeo,fjandskapur,fjandskap
við,ao,við,við
heilar,lvfosf,heill,heilar
stéttir,nvfo,stétt,stéttir
þjóðfélagsins,nheeg,þjóðfélag,þjóðfélagsins
og,c,og,og
ég,fp1en,ég,ég
sé,sfg1en,sjá,sé
ekki,aa,ekki,ekki
ástæðu,nveo,ástæða,ástæðu
til,ae,til,til
að,cn,að,að
fara,sng,fara,fara
neitt,fohen,neinn,neitt
frekar,aam,frekar,frekar
út,aa,út,út
i,e,i,í
þá,fakfo,hann,þá
sálma,nkfo,sálmur,sálma
",",",",",",","
en,c,en,en
það,fphen,það,það
eru,sfg3fn,vera,eru
aðeins,aa,aðeins,aðeins
brtt.,nvfo,brtt.,brtt.
þær,favfo,hún,þær
",",",",",",","
sem,ct,sem,sem
fram,aa,fram,fram
hafa,sfg3fn,hafa,hafa
komið,ssg,koma,komið
",",",",",",","
sem,ct,sem,sem
ég,fp1en,ég,ég
vildi,sfg1eþ,vilja,vildi
víkja,sng,víkja,víkja
lauslega,aa,lauslega,lauslega
að,cn,að,að
.,.,.,.
,,,
Ég,fp1en,ég,Ég
flyt,sfg1eþ,flya,flyt
sjálfur,fbken,sjálfur,sjálfur
brtt.,nvfo,brtt.,brtt.
á,aþ,á,á
þskj.,nvfþ,þskj.,þskj.
32,ta,32,32
við,ao,við,við
17.,ta,17.,17.
kaflann,nkeog,kafli,kaflann
",",",",",",","
um,ao,um,um
óleyfilegan,lkeosf,óleyfilegur,óleyfilegan
kosningaáróður,nkeo,kosningaáróður,kosningaáróður
og,c,og,og
kosningaspjöll,nhfo,kosningaspjöll,kosningaspjöll
",",",",",",","
en,c,en,en
sú,faven,sá,sú
brtt.,nvfþ,brtt.,brtt.
er,sfg3en,vera,er
við,ao,við,við
það,fpheo,það,það
",",",",",",","
að,c,að,að
bannað,sþghen,banna,bannað
hefur,sfg3en,hafa,hefur
verið,ssg,vera,verið
með,aþ,með,með
breytingum,nvfþ,breyting,breytingum
á,aþ,á,á
kosningalöggjöfinni,nveþg,kosningalöggjöf,kosningalöggjöfinni
",",",",",",","
ekki,aa,ekki,ekki
alls,fohee,allur,alls
fyrir,aþ,fyrir,fyrir
löngu,lheþsf,langur,löngu
",",",",",",","
að,cn,að,að
hafa,sng,hafa,hafa
flokksmerki,nheo,flokksmerki,flokksmerki
",",",",",",","
lista,nkfo,listi,lista
eða,c,eða,eða
önnur,fohfo,annar,önnur
slík,fbveo,slíkur,slík
auðkenni,nhfo,auðkenni,auðkenni
á,aþ,á,á
bifreiðum,nvfþ,bifreið,bifreiðum
",",",",",",","
meðan,c,meðan,meðan
kjörfundur,nken,kjörfundur,kjörfundur
stendur,sfg3en,standa,stendur
yfir,aa,yfir,yfir
",",",",",",","
svo,aa,svo,svo
og,c,og,og
að,cn,að,að
nota,sng,nota,nota
gjallarhorn,nheo,gjallarhorn,gjallarhorn
til,ae,til,til
áróðurs,nkee,áróður,áróðurs
á,aþ,á,á
sama,fbkeþ,sami,sama
tima,nkeþ,timi,tíma
.,.,.,.
,,,
En,c,en,En
þó,aa,þó,þó
hef,sfg1en,hafa,hef
ég,fp1en,ég,ég
aðallega,aa,aðallega,aðallega
skilið,ssg,skilja,skilið
þá,aa,þá,þá
",",",",",",","
sem,ct,sem,sem
settu,sfg3fþ,setja,settu
inn,ao,inn,inn
þetta,faheo,þessi,þetta
ákvæði,nheo,ákvæði,ákvæði
þannig,aa,þannig,þannig
",",",",",",","
að,c,að,að
þeir,fpkfn,hann,þeir
vildu,sfg3fþ,vilja,vildu
koma,sng,koma,koma
i,e,i,í
veg,nkeo,vegur,veg
fyrir,ao,fyrir,fyrir
",",",",",",","
að,c,að,að
bifreiðar,nvfn,bifreið,bifreiðar
á,aþ,á,á
kjördegi,nkeþ,kjördagur,kjördegi
yrðu,svg3fþ,verða,yrðu
notaðar,sþgvfn,nota,notaðar
eins,aa,eins,eins
og,c,og,og
áróðurstæki,nhfn,áróðurstæki,áróðurstæki
og,c,og,og
því,fpheþ,það,því
er,sfg3en,vera,er
þetta,fahen,þessi,þetta
sett,sþghen,setja,sett
inn,aa,inn,inn
í,ao,í,í
grein,nveo,grein,grein
",",",",",",","
sem,ct,sem,sem
að,aþ,að,að
öðru,foheþ,annar,öðru
leyti,nheþ,leyti,leyti
fjallar,sfg3en,fjalla,fjallar
um,ao,um,um
",",",",",",","
að,c,að,að
það,fphen,það,það
sé,svg3en,vera,sé
óleyfilegur,lkensf,óleyfilegur,óleyfilegur
kosningaáróður,nken,kosningaáróður,kosningaáróður
",",",",",",","
eins,aa,eins,eins
og,c,og,og
greinin,nveng,grein,greinin
hefst,sfm3en,hefja,hefst
og,c,og,og
kosningaspjöll,nhfn,kosningaspjöll,kosningaspjöll
að,cn,að,að
reyna,sng,reyna,reyna
að,cn,að,að
hafa,sng,hafa,hafa
áhrif,nhfo,áhrif,áhrif
á,aþ,á,á
atkvæðagreiðslu,nveþ,atkvæðagreiðsla,atkvæðagreiðslu
",",",",",",","
hvort,fohen,hvor,hvort
heldur,c,heldur,heldur
er,sfg3en,vera,er
með,aþ,með,með
ræðuhöldum,nhfþ,ræðuhald,ræðuhöldum
",",",",",",","
prentuðum,lvfþsf,prentaður,prentuðum
eða,c,eða,eða
skriflegum,lkeþsf,skriflegur,skriflegum
ávörpum,sfg1fn,ávarpa,ávörpum
eða,c,eða,eða
auglýsingum,nvfþ,auglýsing,auglýsingum
o.s.frv.,as,o.s.frv.,o.s.frv.
",",",",",",","
eins,aa,eins,eins
og,c,og,og
næsti,lkenve,næstur,næsti
töluliður,nken,töluliður,töluliður
hér,aa,hér,hér
á,aa,á,á
undan,aa,undan,undan
segir,sfg3en,segja,segir
og,c,og,og
því,fpheþ,það,því
hafði,sfg1eþ,hafa,hafði
ég,fp1en,ég,ég
haldið,ssg,halda,haldið
",",",",",",","
að,c,að,að
það,fphen,það,það
mundi,svg3eþ,munu,mundi
núna,aa,núna,núna
",",",",",",","
þegar,c,þegar,þegar
við,ao,við,við
erum,sfg1fn,vera,erum
að,cn,að,að
breyta,sng,breyta,breyta
kosningalögunum,nhfþg,kosningalög,kosningalögunum
að,aþ,að,að
öðru,foheþ,annar,öðru
leyti,nheþ,leyti,leyti
",",",",",",","
geta,sng,geta,geta
náðst,ssm,ná,náðst
samkomulag,nhen,samkomulag,samkomulag
um,ao,um,um
það,faheo,það,það
",",",",",",","
sem,ct,sem,sem
lagt,ssg,leggja,lagt
er,sfg3en,vera,er
til,ae,til,til
i,e,i,í
minni,feveþ,minn,minni
brtt.,nveþ,brtt.,brtt.
",",",",",",","
að,cn,að,að
hafa,sng,hafa,hafa
mætti,svg3eþ,mega,mætti
flokkseinkenni,nhfn,flokkseinkenni,flokkseinkenni
á,ao,á,á
framrúðu,nveo,framrúða,framrúðu
bifreiðar,nvfn,bifreið,bifreiðar
",",",",",",","
eins,aa,eins,eins
og,c,og,og
það,fphen,það,það
er,sfg3en,vera,er
orðað,sþghen,orða,orðað
",",",",",",","
sem,c,sem,sem
sé,svg3en,vera,sé
ekki,aa,ekki,ekki
stærri,lvfovm,stór,stærri
en,c,en,en
7,ta,7,7
cm,nken,cm,cm
i,e,i,í
þvermál,nhen,þvermál,þvermál
",",",",",",","
þ.e.a.s.,as,þ.e.a.s.,þ.e.a.s.
að,c,að,að
hver,foken,hver,hver
flokkur,nken,flokkur,flokkur
gæti,svg3eþ,geta,gæti
haft,ssg,hafa,haft
smáauðkenni,nheo,smáauðkenni,smáauðkenni
á,aþ,á,á
bifreiðunum,nvfþg,bifreið,bifreiðunum
",",",",",",","
sem,ct,sem,sem
væri,svg3eþ,vera,væri
honum,fpkeþ,hann,honum
til,ae,til,til
hægðarauka,nkee,hægðarauki,hægðarauka
og,c,og,og
starfsmönnum,nkfþ,starfsmaður,starfsmönnum
hans,fpkee,hann,hans
við,ao,við,við
kosninguna,nveog,kosning,kosninguna
og,c,og,og
að,aþ,að,að
nokkru,foheþ,nokkur,nokkru
leyti,nheþ,leyti,leyti
kjósendum,nkfþ,kjósandi,kjósendum
líka,aa,líka,líka
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
heimkeyrslu,nveo,heimkeyrsla,heimkeyrslu
og,c,og,og
annað,foheo,annar,annað
.,.,.,.
,,,
Hér,aa,hér,Hér
getur,sfg3en,geta,getur
að,aþ,að,að
sjálfsögðu,lheþsf,sjálfsagður,sjálfsögðu
ekki,aa,ekki,ekki
verið,ssg,vera,verið
um,ao,um,um
neínn,lkeosf,neínn,neinn
áróður,nkeo,áróður,áróður
eða,c,eða,eða
áróðursgildi,nheo,áróðursgildi,áróðursgildi
í,aþ,í,í
slíku,fbheþ,slíkur,slíku
auðkenní,nkeþ,auðkenní,auðkenni
að,cn,að,að
ræða,sng,ræða,ræða
eins,aa,eins,eins
og,c,og,og
þessu,faheþ,þessi,þessu
.,.,.,.
,,,
Sjálfur,fbken,sjálfur,Sjálfur
hef,sfg1en,hafa,hef
ég,fp1en,ég,ég
hins,fakee,hinn,hins
vegar,nkee,vegur,vegar
sniðið,ssg,sníða,sniðið
till.,nhfþ,till.,till.
svona,aa,svona,svona
",",",",",",","
vegna,ae,vegna,vegna
þess,fphee,það,þess
að,c,að,að
það,fphen,það,það
er,sfg3en,vera,er
nýlega,aa,nýlega,nýlega
búið,lhensf,búinn,búið
að,cn,að,að
breyta,sng,breyta,breyta
þessu,faheþ,þessi,þessu
ákvæði,nheþ,ákvæði,ákvæði
",",",",",",","
en,c,en,en
annars,aa,annars,annars
mundi,svg1eþ,munu,mundi
ég,fp1en,ég,ég
heldur,aam,heldur,heldur
vilja,sng,vilja,vilja
fella,sng,fella,fella
ákvæðið,nheog,ákvæði,ákvæðið
í,aþ,í,í
4.,ta,4.,4.
tölulið,ssg,tölylja,tölulið
algerlega,aa,algerlega,algerlega
niður,aa,niður,niður
og,c,og,og
láta,sng,láta,láta
það,fpheo,það,það
vera,sng,vera,vera
á,aþ,á,á
mati,nheþ,mat,mati
hvers,fokee,hver,hvers
flokks,nkee,flokkur,flokks
fyrir,ao,fyrir,fyrir
sig,fpheo,sig,sig
",",",",",",","
að,aa,að,að
hve,aa,hve,hve
miklu,lheþsf,mikill,miklu
eða,c,eða,eða
litlu,lheþsf,lítill,litlu
leyti,nheþ,leyti,leyti
hann,fpken,hann,hann
vill,sfg3en,vilja,vill
auðkenna,sng,auðkenna,auðkenna
sínar,fevfo,sinn,sínar
blfreiðar,nvee,blfreið,bifreiðar
.,.,.,.
,,,
Við,fp1fn,ég,Við
lifum,sfg1fn,lifa,lifum
enn,aa,enn,enn
i,e,i,í
frjálsu,lheþsf,frjáls,frjálsu
þjóðfélagi,nheþ,þjóðfélag,þjóðfélagi
og,c,og,og
ef,c,ef,ef
flokkarnir,nkfng,flokkur,flokkarnir
fara,sfg3fn,fara,fara
út,aa,út,út
i,e,i,í
þá,fakfo,hann,þá
sálma,nkfo,sálmur,sálma
",",",",",",","
sem,ct,sem,sem
eru,sfg3fn,vera,eru
til,ae,til,til
leiðinda,nhfe,leiðindi,leiðinda
",",",",",",","
þá,aa,þá,þá
er,sfg3en,vera,er
það,fphen,það,það
þeim,fpvfþ,hún,þeim
sjálfum,fbvfþ,sjálfur,sjálfum
fyrir,ao,fyrir,fyrir
verstu,lvfove,illur,verstu
og,c,og,og
þetta,faheo,þessi,þetta
á,aa,á,á
við,ao,við,við
það,faheo,það,það
",",",",",",","
sem,ct,sem,sem
hv.,sbg2en,hv.,hv.
10.,ta,10.,10.
landsk.,lheþsf,landsk.,landsk.
sagði,sfg3eþ,segja,sagði
áðan,aa,áðan,áðan
um,ao,um,um
upplimingar,nvfo,uppliming,upplímingar
á,aþ,á,á
spjöldum,nhfþ,spjald,spjöldum
",",",",",",","
auglýsingum,nvfþ,auglýsing,auglýsingum
og,c,og,og
flokksmerkjum,nhfþ,flokksmerki,flokksmerkjum
fyrir,ao,fyrir,fyrir
kjördag,nkeo,kjördagur,kjördag
",",",",",",","
að,c,að,að
það,fphen,það,það
hefði,svg3eþ,hafa,hefði
orðið,ssg,verða,orðið
til,ae,til,til
leiðinda,nhfe,leiðindi,leiðinda
fyrir,ao,fyrir,fyrir
síðustu,lvfove,síðari,síðustu
kosningar,nvfo,kosning,kosningar
hér,aa,hér,hér
í,aþ,í,í
Reykjavík,nveþ-s,Reykjavík,Reykjavík
.,.,.,.
,,,
Og,c,og,Og
þegar,c,þegar,þegar
slikar,lvfnsf,slikur,slíkar
misfellur,nvfn,misfella,misfellur
hafa,sfg3fn,hafa,hafa
komið,ssg,koma,komið
fyrir,aa,fyrir,fyrir
",",",",",",","
hefði,svg1eþ,hafa,hefði
ég,fp1en,ég,ég
álitið,sþghen,álíta,álitið
",",",",",",","
að,c,að,að
flokkarnir,nkfng,flokkur,flokkarnir
væru,svg3fþ,vera,væru
aðilar,nkfn,aðili,aðilar
",",",",",",","
sem,ct,sem,sem
væri,svg3eþ,vera,væri
hægt,lhensf,hægur,hægt
að,cn,að,að
treysta,sng,treysta,treysta
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
koma,sng,koma,koma
i,e,i,í
veg,nkeo,vegur,veg
fyrir,ao,fyrir,fyrir
það,fpheo,það,það
og,c,og,og
mættu,sfg3fþ,mæta,mættu
þeir,fpkfn,hann,þeir
hafa,sng,hafa,hafa
að,aþ,að,að
sjálfsögðu,lheþsf,sjálfsagður,sjálfsögðu
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
kosningar,nvfo,kosning,kosningar
á,aþ,á,á
miklu,lhfþvf,mikill,miklu
fleiri,lhfþvm,margur,fleiri
sviðum,nhfþ,svið,sviðum
samvinnu,nvee,samvinna,samvinnu
og,c,og,og
samráð,nheo,samráð,samráð
sin,lvensf,sinn,sín
á,aa,á,á
milli,aa,milli,milli
um,ao,um,um
það,fpheo,það,það
",",",",",",","
hvernig,aa,hvernig,hvernig
kosningastarfseminni,nveþg,kosningastarfsemi,kosningastarfseminni
og,c,og,og
kosningaáróðrinum,nkeþg,kosningaáróður,kosningaáróðrinum
er,sfg3en,vera,er
hagað,sþghen,haga,hagað
",",",",",",","
en,c,en,en
sjálfur,fbken,sjálfur,sjálfur
er,sfg1en,vera,er
ég,fp1en,ég,ég
á,aa,á,á
móti,aþ,móti,móti
því,fpheþ,það,því
að,cn,að,að
rigbinda,sng,rigbinda,rígbinda
þetta,faheo,þessi,þetta
i,e,i,í
löggjöfinni,nveþg,löggjöf,löggjöfinni
",",",",",",","
hvernig,aa,hvernig,hvernig
vera,sng,vera,vera
skuli,svg3en,skulu,skuli
.,.,.,.
,,,
Ég,fp1en,ég,Ég
skal,sfg1en,skulu,skal
svo,aa,svo,svo
aðeins,aa,aðeins,aðeins
víkja,sng,víkja,víkja
lauslega,aa,lauslega,lauslega
að,aþ,að,að
öðrum,fovfþ,annar,öðrum
brtt.,nvfþ,brtt.,brtt.
",",",",",",","
sem,ct,sem,sem
fram,aa,fram,fram
hafa,sfg3fn,hafa,hafa
komið,ssg,koma,komið
frá,aþ,frá,frá
Páli,nkeþ-s,Páll,Páli
Þorsteinssyni,nkeþ-s,Þorsteinsson,Þorsteinssyni
og,c,og,og
Gisla,nkeþ-s,Gisli,Gísla
Guðmundssyni,nkeþ-s,Guðmundsson,Guðmundssyni
",",",",",",","
hv.,lheþsf,hv.,hv.
þm.,lheþsf,þm.,þm.
,,,
A--Sk,nven,a--sk,A-Sk
.,.,.,.
,,,
N--Þ.,nven,N--Þ.,N-Þ.
",",",",",",","
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
yfirkjörstjórnirnar,nvfog,yfirkjörstjórn,yfirkjörstjórnirnar
.,.,.,.
,,,
N--M.,nken,N--M.,N-M.
",",",",",",","
að,c,að,að
það,fphen,það,það
sé,svg3en,vera,sé
með,aþ,með,með
till.,nhfþ,till.,till.
á,aþ,á,á
þskj.,nvfþ,þskj.,þskj.
25,ta,25,25
verið,sþghen,vera,verið
að,cn,að,að
taka,sng,taka,taka
eitthvert,foheo,einhver,eitthvert
vald,nheo,vald,vald
af,aþ,af,af
byggðunum,nvfþg,byggð,byggðunum
.,.,.,.
,,,
Ég,fp1en,ég,Ég
