Word,Tag,Lemma,CorrectWord
í,aþ,í,í
veíði,nheþ,veíð,veiði
því,fpheþ,það,því
að,c,að,að
hæstv.,lkensf,hæstv.,hæstv.
dómsmrh.,nken,dómsmrh.,dómsmrh.
gengur,sfg3en,ganga,gengur
í,ao,í,í
salinn,nkeog,salur,salinn
.,.,.,.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
liklega,aa,liklega,líklega
best,lhense,góður,best
að,cn,að,að
láta,sng,láta,láta
það,fpheo,það,það
verða,sng,verða,verða
mín,fehfn,minn,mín
síðustu,lhfnve,síður,síðustu
orð,nhfn,orð,orð
að,c,að,að
þessi,faven,þessi,þessi
hæstv.,nven,hæstv.,hæstv.
dómsmrh.,nhen,dómsmrh.,dómsmrh.
",",",",",",","
skjólstæðingur,nken,skjólstæðingur,skjólstæðingur
Sjálfstfl.,nvee-s,Sjálfstfl.,Sjálfstfl.
",",",",",",","
var,sfg3eþ,vera,var
með,ao,með,með
miklar,lvfosf,mikill,miklar
skrumyfirlýsingar,nvfo,skrumyfirlýsing,skrumyfirlýsingar
áðan,aa,áðan,áðan
.,.,.,.
,,,
Hann,fpken,hann,Hann
ætlar,sfg3en,ætla,ætlar
nú,aa,nú,nú
aldeilis,aa,aldeilis,aldeilis
að,cn,að,að
taka,sng,taka,taka
„,nkeo,„ur,„
möppudýrin,nhfog,möppudýr,möppudýrin
"""","""","""",“
í,aþ,í,í
dómsmálunum,nhfþg,dómsmál,dómsmálunum
og,c,og,og
dómskerfinu,nheþg,dómskerfi,dómskerfinu
og,c,og,og
í,aþ,í,í
Háskólanum,nkeþgs,Háskóli,Háskólanum
í,aa,í,í
gegn,aa,gegn,gegn
.,.,.,.
,,,
Lúðvík,nken-s,Lúðvík,Lúðvík
Jósepsson,nken-s,Jósepsson,Jósepsson
:,:,:,:
Hetra,nken-s,Hetri,Herra
forseti,nken,forseti,forseti
.,.,.,.
,,,
Í,aþ,í,Í
fyrsta,lheþve,fyrr,fyrsta
lagi,nheþ,lag,lagi
er,sfg3en,vera,er
þá,aa,þá,þá
á,aþ,á,á
að,cn,að,að
mínnast,snm,mínna,minnast
þann,fakeo,sá,þann
einkennilega,lkeovf,einkennilegur,einkennilega
",",",",",",","
þann,fakeo,sá,þann
sérkennilega,lvenvf,sérkennilegur,sérkennilega
feluleík,nven,feluleík,feluleik
sem,ct,sem,sem
hefur,sfg3en,hafa,hefur
átt,ssg,eiga,átt
sér,fpheþ,sig,sér
stað,nkeo,staður,stað
í,aþ,í,í
þessum,fakeþ,þessi,þessum
umr.,nveþ,umr.,umr.
hjá,aþ,hjá,hjá
fulltrúum,nkfþ,fulltrúi,fulltrúum
Sjálfstfl.,nkee-s,Sjálfstfl.,Sjálfstfl.
og,c,og,og
Alþfl.,nkee-s,Alþfl.,Alþfl.
,,,
Allir,fokfn,allur,Allir
vita,sfg3fn,vita,vita
að,c,að,að
Alþfl.,nken-s,Alþfl.,Alþfl.
hafði,sfg3eþ,hafa,hafði
engan,fokeo,enginn,engan
þingræðislegan,lkeosf,þingræðislegur,þingræðislegan
rétt,nkeo,réttur,rétt
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
mynda,sng,mynda,mynda
minnihlutastjbrn,nveo,minnihlutastjbrn,minnihlutastjórn
nema,c,nema,nema
einhver,foken,einhver,einhver
annar,foken,annar,annar
flokkur,nken,flokkur,flokkur
tæki,svg3eþ,taka,tæki
ábyrgð,nveo,ábyrgð,ábyrgð
á,aþ,á,á
stjórninni,nveþg,stjórn,stjórninni
---,ta,---,---
ekki,aa,ekki,ekki
veitti,sfg3eþ,veita,veitti
henni,fpveþ,hún,henni
hlutleysi,nheo,hlutleysi,hlutleysi
.,.,.,.
,,,
Auðvítað,nheog,auðvíta,Auðvitað
þurfti,sfg3eþ,þurfa,þurfti
forseti,nken,forseti,forseti
landsins,nheeg,land,landsins
að,cn,að,að
fá,sng,fá,fá
það,faheo,það,það
tryggt,ssg,tryggja,tryggt
að,c,að,að
til,aa,til,til
væri,svg3eþ,vera,væri
annar,foken,annar,annar
flokkur,nken,flokkur,flokkur
sem,ct,sem,sem
tæki,svg3eþ,taka,tæki
ábyrgð,nveo,ábyrgð,ábyrgð
á,aþ,á,á
þessari,faveþ,þessi,þessari
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
,,,
Það,fahen,það,Það
þýðir,sfg3en,þýða,þýðir
ekkert,fohen,enginn,ekkert
að,cn,að,að
grafa,sng,grafa,grafa
hausinn,nkeog,haus,hausinn
í,ao,í,í
sandinn,nkeog,sandur,sandinn
og,c,og,og
neíta,sng,neíta,neita
því,fpheþ,það,því
",",",",",",","
það,fphen,það,það
veit,sfg3en,vita,veit
öll,fohfn,allur,öll
þjóðín,nheo,þjóðín,þjóðin
.,.,.,.
,,,
En,c,en,En
menn,nkfn,maður,menn
víta,nhfe,víti,vita
auðvítað,nhen,auðvítað,auðvitað
miklu,lheþsf,mikill,miklu
meira,lheovm,mikill,meira
um,ao,um,um
skattastefnu,nveo,skattastefna,skattastefnu
Sjálfstfl.,nkee-s,Sjálfstfl.,Sjálfstfl.
,,,
Svo,aa,svo,Svo
er,sfg3en,vera,er
það,fphen,það,það
annað,fohen,annar,annað
í,aþ,í,í
þessum,fakeþ,þessi,þessum
umr.,nveþ,umr.,umr.
sem,ct,sem,sem
hefur,sfg3en,hafa,hefur
vakið,ssg,vekja,vakið
athygG,nkeo,athyggur,athygli
mína,feveo,minn,mína
",",",",",",","
og,c,og,og
það,fphen,það,það
er,sfg3en,vera,er
sá,faken,sá,sá
einkennilegi,lkenvf,einkennilegur,einkennilegi
lestur,nken,lestur,lestur
sem,ct,sem,sem
í,aþ,í,í
fyrsta,lheþve,fyrr,fyrsta
lagi,nheþ,lag,lagi
Alþfl.-menn,nkfn-s,Alþfl.-maður,Alþfl.-menn
halda,sfg3fn,halda,halda
hér,aa,hér,hér
uppi,aa,uppi,uppi
.,.,.,.
,,,
Jafnvel,aa,jafnvel,Jafnvel
þeir,fakfn,hann,þeir
sem,ct,sem,sem
maður,nken,maður,maður
átti,sfg3eþ,eiga,átti
síst,aae,síst,síst
von,nveo,von,von
á,aþ,á,á
verða,sng,verða,verða
heilagir,lkfnsf,heilagur,heilagir
í,aa,í,í
framan,aa,framan,framan
",",",",",",","
eins,aa,eins,eins
og,c,og,og
Sighvatur,nkfn-s,Sighvatur,Sighvatur
Björgvinsson,nken-s,Björgvinsson,Björgvinsson
",",",",",",","
og,c,og,og
segja,sfg3fn,segja,segja
:,:,:,:
Við,fp1fn,ég,Við
viljum,sfg1fn,vilja,viljum
kveða,sng,kveða,kveða
niður,ao,niður,niður
verðbólguna,nveog,verðbólga,verðbólguna
",",",",",",","
við,fp1fn,ég,við
erum,sfg1fn,vera,erum
á,aa,á,á
móti,aþ,móti,móti
verðbólgunni,nveþg,verðbólga,verðbólgunni
",",",",",",","
víð,nveþ,víð,við
höfum,sfg1fn,hafa,höfum
staðið,ssg,standa,staðið
í,aþ,í,í
þessu,faheþ,þessi,þessu
stríði,nheþ,stríð,stríði
við,ao,við,við
verðbólguna,nveog,verðbólga,verðbólguna
allan,fokeo,allur,allan
tímann,nkeog,tími,tímann
",",",",",",","
og,c,og,og
þið,fp2fn,þú,þið
vitið,sfg2fn,vita,vitið
nú,aa,nú,nú
",",",",",",","
mínir,fekfn,minn,mínir
ágætu,lheþsf,ágætur,ágætu
herrar,nkfn,herra,herrar
",",",",",",","
hvað,fshen,hver,hvað
verðbólgan,nveng,verðbólga,verðbólgan
er,sfg3en,vera,er
hættuleg,lvensf,hættulegur,hættuleg
.,.,.,.
,,,
---,ta,---,---
Hvers,fokee,hver,Hvers
konar,nkee,konar,konar
vílji,nken,vílji,vilji
er,sfg3en,vera,er
þetta,fahen,þessi,þetta
hjá,aþ,hjá,hjá
Alþfl.,nkeþ-s,Alþfl.,Alþfl.
?,?,?,?
,,,
---,ta,---,---
Þá,aa,þá,Þá
átti,sfg3eþ,eiga,átti
þetta,fahen,þessi,þetta
nýja,lhenvf,nýr,nýja
frv.,aa,frv.,frv.
að,cn,að,að
marka,sng,marka,marka
tímamót,nhfo,tímamót,tímamót
",",",",",",","
og,c,og,og
í,aþ,í,í
öllum,fohfþ,allur,öllum
megínatriðum,nhfþ,megínatriði,meginatriðum
var,sfg3eþ,vera,var
samþykkt,sþgven,samþykkja,samþykkt
stefna,nven,stefna,stefna
Alþfl.,nkee-s,Alþfl.,Alþfl.
",",",",",",","
sagði,sfg3eþ,segja,sagði
Alþýðublaðið,nhengs,Alþýðublaðið,Alþýðublaðið
.,.,.,.
,,,
Þar,aa,þar,Þar
var,sfg3eþ,vera,var
t.d.,as,t.d.,t.d.
samþykkt,sþghen,samþykkja,samþykkt
hvað,fshen,hver,hvað
mætti,svg3eþ,mega,mætti
vera,sng,vera,vera
mikið,lhensf,mikill,mikið
af,aþ,af,af
peningamagni,nheþ,peningamagn,peningamagni
í,aþ,í,í
umferð,nveþ,umferð,umferð
",",",",",",","
alveg,aa,alveg,alveg
án,ae,án,án
dllits,nhee,dllit,tillits
til,ae,til,til
þess,fphee,það,þess
hvernig,aa,hvernig,hvernig
verðlagsþróunin,nveng,verðlagsþróun,verðlagsþróunin
væri,svg3eþ,vera,væri
í,aþ,í,í
landinu,nheþg,land,landinu
.,.,.,.
,,,
Prósenttölur,nvfn,prósenttala,Prósentutölur
hans,fpkee,hann,hans
voru,sfg3fþ,vera,voru
lögbundnar,lvfnsf,lögbundinn,lögbundnar
",",",",",",","
og,c,og,og
nú,aa,nú,nú
hefur,sfg3en,hafa,hefur
hann,fpken,hann,hann
séð,ssg,sjá,séð
eftir,ao,eftir,eftir
nokkra,fokfo,nokkur,nokkra
mánuði,nkfo,mánuður,mánuði
að,c,að,að
þetta,fahen,þessi,þetta
er,sfg3en,vera,er
allt,fohen,allur,allt
saman,aa,saman,saman
eintómt,lhensf,eintómur,eintómt
bull,nhen,bull,bull
.,.,.,.
,,,
Víð,nven,víð,við
gátum,sfg1fþ,geta,gátum
komið,ssg,koma,komið
því,fpheþ,það,því
í,aa,í,í
gegn,aa,gegn,gegn
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
þessa,faveo,þessi,þessa
lagasetningu,nveo,lagasetning,lagasetningu
",",",",",",","
og,c,og,og
það,fphen,það,það
var,sfg3eþ,vera,var
okkar,fp1fe,ég,okkar
síðasta,lvenve,síðari,síðasta
tikaun,nven,tikaun,tilraun
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
reyna,sng,reyna,reyna
að,cn,að,að
framlengja,sng,framlengja,framlengja
líf,nheo,líf,líf
þessarar,favee,þessi,þessarar
stjórnar,nvee,stjórn,stjórnar
þá,aa,þá,þá
",",",",",",","
að,c,að,að
sú,faven,sá,sú
launalækkun,nven,launalækkun,launalækkun
",",",",",",","
sem,ct,sem,sem
þar,aa,þar,þar
var,sfg3eþ,vera,var
um,ao,um,um
að,cn,að,að
ræða,sng,ræða,ræða
",",",",",",","
skyldi,svg3eþ,skulu,skyldi
þó,aa,þó,þó
ekki,aa,ekki,ekki
ná,sng,ná,ná
til,ae,til,til
lægstu,lhfeve,lágur,lægstu
launanna,nhfeg,laun,launanna
í,aþ,í,í
landinu,nheþg,land,landinu
eða,c,eða,eða
þeirra,fahfe,það,þeirra
sem,ct,sem,sem
voru,sfg3fþ,vera,voru
undir,aþ,undir,undir
210,ta,210,210
þús.,tfhfn,þús.,þús.
kr.,nvfe,kr.,kr.
á,aþ,á,á
mánuði,nkeþ,mánuður,mánuði
.,.,.,.
,,,
Þá,aa,þá,Þá
létum,sfg1fþ,láta,létum
við,fp1fn,ég,við
undan,aa,undan,undan
og,c,og,og
sögðum,sfg1fþ,segja,sögðum
:,:,:,:
Ef,c,ef,Ef
þið,fp2fn,þú,þið
getið,svg2fn,geta,getið
fallist,ssm,falla,fallist
á,aa,á,á
að,c,að,að
þessi,faven,þessi,þessi
sérstaka,lvenvf,sérstakur,sérstaka
launalækkun,nven,launalækkun,launalækkun
nái,svg3en,ná,nái
ekki,aa,ekki,ekki
til,ae,til,til
lægstu,lhfeve,lágur,lægstu
launanna,nhfeg,laun,launanna
í,ao,í,í
næstu,lhfove,næstur,næstu
6,ta,6,6
mánuðí,nhfo,mánuðí,mánuði
.,.,.,.
,,,
-,-,-,---
Og,c,og,Og
það,fphen,það,það
tókst,sfm3eþ,taka,tókst
að,cn,að,að
fá,sng,fá,fá
inn,aa,inn,inn
í,ao,í,í
lögín,nheo,lögín,lögin
að,c,að,að
þessi,faven,þessi,þessi
sérstaka,lvenvf,sérstakur,sérstaka
launalækkun,nven,launalækkun,launalækkun
láglaunafólksins,nheeg,láglaunafólk,láglaunafólksins
skyldi,svg3eþ,skulu,skyldi
þó,aa,þó,þó
ekki,aa,ekki,ekki
ná,sng,ná,ná
fram,aa,fram,fram
að,cn,að,að
ganga,sng,ganga,ganga
fyrstu,lkfnve,fyrr,fyrstu
6,ta,6,6
mánuðina,nkfog,mánuður,mánuðina
.,.,.,.
,,,
Gerir,sfg3en,gera,Gerir
hann,fpken,hann,hann
þjóðinni,nveþg,þjóð,þjóðinni
einhverja,foveo,einhver,einhverja
grein,nveo,grein,grein
fyrir,ao,fyrir,fyrir
þvi,nheo,þvi,því
hvað,fshen,hver,hvað
hann,fpken,hann,hann
býður,sfg3en,bjóða,býður
?,?,?,?
,,,
Hann,fpken,hann,Hann
skildi,sfg3eþ,skilja,skildi
þannig,aa,þannig,þannig
við,aa,við,við
að,c,að,að
svo,aa,svo,svo
að,cn,að,að
segja,sng,segja,segja
allt,foheo,allur,allt
atvinnulif,nhfn,atvinnulif,atvinnulíf
var,sfg3eþ,vera,var
að,cn,að,að
stöðvast,snm,stöðva,stöðvast
í,aþ,í,í
landinu,nheþg,land,landinu
.,.,.,.
,,,
Hann,fpken,hann,Hann
skildi,sfg3eþ,skilja,skildi
þannig,aa,þannig,þannig
við,aa,við,við
að,c,að,að
rikisskuldirnar,nvfng,rikisskuld,ríkisskuldirnar
",",",",",",","
skuldir,nvfo,skuld,skuldir
n7tissjóðs,nkee,n7tissjóður,ríkissjóðs
við,ao,við,við
Seðlabankann,nkeogs,Seðlabanki,Seðlabankann
",",",",",",","
höfðu,sfg3fþ,hafa,höfðu
hækkað,ssg,hækka,hækkað
úr,aþ,úr,úr
1.5,ta,1.5,1.5
milljörðum,nkfþ,milljarður,milljörðum
upp,aa,upp,upp
í,ao,í,í
26.5,ta,26.5,26.5
milljarða,nkfo,milljarður,milljarða
.,.,.,.
,,,
Hvaif,nveþ,hvaif,Hvað
gerði,sfg3eþ,gera,gerði
Sjálfstæðisfl.,nkeo-s,Sjálfstæðisfl.,Sjálfstæðisfl.
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
erlendar,lvfosf,erlendur,erlendar
skuldir,nvfo,skuld,skuldir
?,?,?,?
,,,
Það,fphen,það,Það
verður,sfg3en,verða,verður
vítanlega,aa,vítanlega,vitanlega
að,cn,að,að
kippa,sng,kippa,kippa
öllu,foheþ,allur,öllu
í,ao,í,í
liðinn,nkeog,liður,liðinn
.,.,.,.
,,,
En,c,en,En
það,fphen,það,það
skulu,sfg3fn,skulu,skulu
menn,nkfn,maður,menn
muna,sng,muna,muna
",",",",",",","
þeir,fakfn,hann,þeir
sem,ct,sem,sem
ganga,sfg3fn,ganga,ganga
til,ae,til,til
kosninga,nvfe,kosning,kosninga
nú,aa,nú,nú
í,aþ,í,í
desembermánuði,nkeþ,desembermánuður,desembermánuði
og,c,og,og
standa,sfg3fn,standa,standa
frammi,aa,frammi,frammi
fyrir,aþ,fyrir,fyrir
þeim,fahfþ,það,þeim
alvarlegu,lhfþvf,alvarlegur,alvarlegu
tíðindum,nhfþ,tíðindi,tíðindum
sem,ct,sem,sem
menn,nkfn,maður,menn
hafa,sfg3fn,hafa,hafa
heyrt,ssg,heyra,heyrt
",",",",",",","
að,c,að,að
baráttan,nveng,barátta,baráttan
í,aþ,í,í
þeim,favfþ,hún,þeim
kosningum,nvfþ,kosning,kosningum
mun,sfg3en,munu,mun
standa,sng,standa,standa
á,aa,á,á
milli,ae,milli,milli
tveggja,tfvfe,tveir,tveggja
ólíkra,lvfesf,ólíkur,ólíkra
skoðana,nvfe,skoðun,skoðana
---,ta,---,---
annars,fokee,annar,annars
vegar,nkee,vegur,vegar
þeirra,favfe,hún,þeirra
skoðana,nvfe,skoðun,skoðana
",",",",",",","
sem,ct,sem,sem
við,fp1fn,ég,við
Alþb.-menn,nkfn-s,Alþb.-maður,Alþb.-menn
höfum,sfg1fn,hafa,höfum
verið,ssg,vera,verið
aðaltalsmenn,nkfn,aðaltalsmaður,aðaltalsmenn
fyrir,aa,fyrir,fyrir
og,c,og,og
verðum,sfg1fn,verða,verðum
aðaltalsmenn,nkfn,aðaltalsmaður,aðaltalsmenn
fyrir,aa,fyrir,fyrir
í,aþ,í,í
fylgd,nveþ,fylgd,fylgd
með,aþ,með,með
launafólki,nheþ,launafólk,launafólki
í,aþ,í,í
landinu,nheþg,land,landinu
og,c,og,og
í,aþ,í,í
fylgd,nveþ,fylgd,fylgd
með,aþ,með,með
vínnandi,lheþof,vínnandi,vinnandi
fólki,nheþ,fólk,fólki
í,aþ,í,í
landinu,nheþg,land,landinu
almennt,aa,almennt,almennt
",",",",",",","
hins,fakee,hinn,hins
vegar,nkee,vegur,vegar
afturhalds-,nvee,afturhalds-,afturhalds-
og,c,og,og
íhaldsstefnu,nvee,íhaldsstefna,íhaldsstefnu
Sjálfstfl.,nvee-s,Sjálfstfl.,Sjálfstfl.
sem,ct,sem,sem
menn,nkfn,maður,menn
hafa,sfg3fn,hafa,hafa
reynt,ssg,reyna,reynt
og,c,og,og
mundi,svg3eþ,munu,mundi
boða,sng,boða,boða
kreppu,nveo,kreppa,kreppu
",",",",",",","
atvinnuleysi,nhfo,atvinnuleysi,atvinnuleysi
og,c,og,og
landflótta,nkeo,landflótti,landflótta
og,c,og,og
að,aþ,að,að
sjálfsögðu,lheþsf,sjálfsagður,sjálfsögðu
stárátök,nheþ,stárátök,stórátök
víð,nveo,víð,við
launafólk,nhen,launafólk,launafólk
.,.,.,.
,,,
Og,c,og,Og
ég,fp1en,ég,ég
segi,sfg1en,segja,segi
víð,nveo,víð,við
alla,foveo,allur,alla
vinstri,lkfnvf,vinstri,vinstri
menn,nkfn,maður,menn
í,aþ,í,í
þessu,faheþ,þessi,þessu
landi,nheþ,land,landi
:,:,:,:
Þið,fp2fn,þú,Þið
hafið,sfg2fn,hafa,hafið
ekki,aa,ekki,ekki
efni,nhfo,efni,efni
á,aþ,á,á
því,fpheþ,það,því
",",",",",",","
þegar,c,þegar,þegar
málin,nhfng,mál,málin
standa,sfg3fn,standa,standa
svona,aa,svona,svona
",",",",",",","
að,cn,að,að
skipta,sng,skipta,skipta
liði,nheþ,lið,liði
ykka.r,nveeg,ykka.,ykkar
.,.,.,.
,,,
En,c,en,En
málefnalegur,lkensf,málefnalegur,málefnalegur
getur,sfg3en,geta,getur
þessí,lvfnof,þessí,þessi
mál,nhen,mál,mál
flutningur,nken,flutningur,flutningur
tæpast,aae,tæpt,tæpast
talist,ssm,telja,talist
",",",",",",","
hvað,fshen,hver,hvað
þá,aa,þá,þá
að,c,að,að
þjóðin,nveng,þjóð,þjóðin
sé,svg3en,vera,sé
nokkru,foheþ,nokkur,nokkru
nær,aam,nær,nær
um,ao,um,um
hvers,fshee,hver,hvers
konar,nkee,konar,konar
vandamálum,nhfþ,vandamál,vandamálum
hún,fpven,hún,hún
stendur,sfg3en,standa,stendur
nú,aa,nú,nú
frammi,aa,frammi,frammi
fyrir,aa,fyrir,fyrir
.,.,.,.
,,,
Lítum,sfg1fn,líta,Lítum
um,ao,um,um
öxl,nveo,öxl,öxl
",",",",",",","
og,c,og,og
þá,aa,þá,þá
ekki,aa,ekki,ekki
einungis,aa,einungis,einungis
yfir,ao,yfir,yfir
þetta,faheo,þessi,þetta
eina,tfveo,einn,eina
ár,nheo,ár,ár
þeirrar,favee,sá,þeirrar
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
sem,ct,sem,sem
nýfarin,lvensf,nýfarinn,nýfarin
er,sfg3en,vera,er
frá,aþ,frá,frá
völdum,nhfþ,vald,völdum
",",",",",",","
heldur,c,heldur,heldur
yfir,ao,yfir,yfir
mörg,lhfosf,margur,mörg
liðin,sþgven,líða,liðin
ár,nhfo,ár,ár
",",",",",",","
t.d.,as,t.d.,t.d.
allt,fohen,allur,allt
nltisstjórnartímabil,nhen,nltisstjórnartímabil,ríkisstjórnartímabil
fyrrv.,lheþsf,fyrrv.,fyrrv.
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
,,,
---,ta,---,---
Við,aa,við,Við
vöruðum,sfg1fþ,vara,vöruðum
við,aa,við,við
á,aþ,á,á
s.l.,as,s.l.,s.l.
vetri,nkeþ,vetur,vetri
",",",",",",","
en,c,en,en
við,aþ,við,við
vlldum,lkeþsf,vlldur,vildum
enn,aa,enn,enn
leita,sng,leita,leita
samkomulags,nhee,samkomulag,samkomulags
.,.,.,.
,,,
Ekkert,fohen,enginn,Ekkert
er,sfg3en,vera,er
ftáleitara,nkfe,ftáleitari,fráleitara
.,.,.,.
,,,
Sannleikurínn,nhen,sannleikurínn,Sannleikurinn
er,sfg3en,vera,er
sá,faken,sá,sá
",",",",",",","
að,c,að,að
hinir,fakfn,hinn,hinir
flokkarnir,nkfng,flokkur,flokkarnir
hafa,sfg3fn,hafa,hafa
ekki,aa,ekki,ekki
fengist,ssm,fá,fengist
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
koma,sng,koma,koma
nálægt,aþ,nálægt,nálægt
vandanum,nkeþg,vandi,vandanum
",",",",",",","
heldur,c,heldur,heldur
hlaupið,sþghen,hlaupa,hlaupið
í,aa,í,í
kringum,ao,kringum,kringum
hann,fpkeo,hann,hann
allan,fokeo,allur,allan
tímann,nkeog,tími,tímann
.,.,.,.
,,,
Enn,aa,enn,Enn
fráleitari,nken,fráleitari,fráleitari
er,sfg3en,vera,er
þessi,faken,þessi,þessi
málflutningur,nken,málflutningur,málflutningur
með,aþ,með,með
tilliti,nheþ,tillit,tilliti
tti,nken,tti,til
þess,fahee,það,þess
sem,ct,sem,sem
gerst,sfm3en,gera,gerst
hefur,sfg3en,hafa,hefur
seinustu,lkfove,seinn,seinustu
daga,nkfo,dagur,daga
",",",",",",","
þar,aa,þar,þar
sem,c,sem,sem
Alþfl.,nken-s,Alþfl.,Alþfl.
hefur,sfg3en,hafa,hefur
sýnt,ssg,sýna,sýnt
að,c,að,að
hann,fpken,hann,hann
er,sfg3en,vera,er
reiðubúinn,lkensf,reiðubúinn,reiðubúinn
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
axla,sng,axla,axla
þá,fpkfo,hann,þá
ábyrgð,nveo,ábyrgð,ábyrgð
að,cn,að,að
sjá,sng,sjá,sjá
landinu,nheþg,land,landinu
fyrir,aþ,fyrir,fyrir
stjórn,nveþ,stjórn,stjórn
um,ao,um,um
hríð,nveo,hríð,hríð
",",",",",",","
þótt,c,þótt,þótt
erfitt,lhensf,erfiður,erfitt
hlutverk,nhen,hlutverk,hlutverk
sé,svg3en,vera,sé
.,.,.,.
,,,
Það,fphen,það,Það
væri,svg3eþ,vera,væri
lika,sng,lika,líka
ábyrgðarleysi,nheo,ábyrgðarleysi,ábyrgðarleysi
að,cn,að,að
flýta,sng,flýta,flýta
því,fpheþ,það,því
ekki,aa,ekki,ekki
eftir,aþ,eftir,eftir
mætti,nkeþ,máttur,mætti
að,c,að,að
kosningar,nvfn,kosning,kosningar
getí,nhfn,getí,geti
farið,ssg,fara,farið
hér,aa,hér,hér
fram,aa,fram,fram
i,e,i,í
samræmi,nheþ,samræmi,samræmi
við,ao,við,við
lýðræðisleg,lhfosf,lýðræðislegur,lýðræðisleg
vinnubrögð,nhfo,vinnubrögð,vinnubrögð
.,.,.,.
,,,
Menn,nkfn,maður,Menn
þurfa,sfg3fn,þurfa,þurfa
þó,aa,þó,þó
ekki,aa,ekki,ekki
annað,foheo,annar,annað
en,c,en,en
lita,sfg3fn,lita,líta
í,aa,í,í
kringum,ao,kringum,kringum
sig,fpkfo,sig,sig
í,aþ,í,í
þjóðfélaginu,nheþg,þjóðfélag,þjóðfélaginu
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
sjá,sng,sjá,sjá
tilefnið,nheog,tilefni,tilefnið
",",",",",",","
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
sjá,sng,sjá,sjá
hversu,aa,hversu,hversu
sjúkt,lheosf,sjúkur,sjúkt
efnahagslifið,nheng,efnahagslif,efnahagslífið
er,sfg3en,vera,er
og,c,og,og
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
sannfærast,snm,sannfæra,sannfærast
um,ao,um,um
að,c,að,að
hér,aa,hér,hér
hefur,sfg3en,hafa,hefur
ekki,aa,ekki,ekki
miðað,ssg,miða,miðað
til,ae,til,til
réttrar,lveesf,réttur,réttrar
áttar,nvee,átt,áttar
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
vildum,sfg1fþ,vilja,vildum
víð,nveo,víð,við
Alþfl.-menn,nkfn-s,Alþfl.-maður,Alþfl.-menn
ekki,aa,ekki,ekki
.,.,.,.
,,,
Alþb.,nken,Alþb.,Alþb.
reynir,sfg3en,reyna,reynir
nú,aa,nú,nú
reyndar,aa,reyndar,reyndar
að,cn,að,að
halda,sng,halda,halda
því,fpheþ,það,því
fram,aa,fram,fram
",",",",",",","
að,c,að,að
ágreiningur,nken,ágreiningur,ágreiningur
þess,fphee,það,þess
varðandí,lvfnof,varðandí,varðandi
fjárlagafrv.,nken,fjárlagafrv.,fjárlagafrv.
hafi,svg3en,hafa,hafi
verið,ssg,vera,verið
litilmótlegur,lkensf,litilmótlegur,lítilmótlegur
",",",",",",","
það,fphen,það,það
hafi,svg3en,hafa,hafi
einungis,aa,einungis,einungis
verið,ssg,vera,verið
ómerkilegír,lkensf,ómerkilegír,ómerkilegir
fyrirvarar,nkfn,fyrirvari,fyrirvarar
sem,ct,sem,sem
það,fphen,það,það
hafi,svg3en,hafa,hafi
gert,ssg,gera,gert
víð,nveo,víð,við
fjárlagafrv.,lheþsf,fjárlagafrv.,fjárlagafrv.
,,,
Mér,fp1eþ,ég,Mér
heyrðist,sfm3eþ,heyra,heyrðist
reyndar,aa,reyndar,reyndar
áðan,aa,áðan,áðan
að,c,að,að
eitthvað,fohen,einhver,eitthvað
annað,fohen,annar,annað
væri,svg3eþ,vera,væri
að,cn,að,að
heyra,sng,heyra,heyra
á,ao,á,á
hæstv.,lheosf,hæstv.,hæstv.
iðnrh.,lheosf,iðnrh.,iðnrh.
",",",",",",","
Hjörleifi,nkeþ-s,Hjörleifur,Hjörleifi
Guttormssyni,nkeþ-s,Guttormsson,Guttormssyni
",",",",",",","
er,sfg3en,vera,er
hann,fpken,hann,hann
talaðí,lvfnof,talaðí,talaði
beinlínis,aa,beinlínis,beinlínis
um,ao,um,um
að,c,að,að
fjmrh.,nhen,fjmrh.,fjmrh.
hefði,svg3eþ,hafa,hefði
stolið,lhensf,stolinn,stolið
2,ta,2,2
milljörðum,nkfþ,milljarður,milljörðum
frá,aþ,frá,frá
iðnaðinum,nkeþg,iðnaður,iðnaðinum
og,c,og,og
dembt,lhensf,dembdur,dembt
þeim,fphfþ,það,þeim
í,ao,í,í
ríkissjóð,nkeo,ríkissjóður,ríkissjóð
.,.,.,.
,,,
Annað,fohen,annar,Annað
mál,nhen,mál,mál
er,sfg3en,vera,er
það,fahen,það,það
",",",",",",","
sem,ct,sem,sem
er,sfg3en,vera,er
ekki,aa,ekki,ekki
síður,aam,síður,síður
