Word,Tag,Lemma
",",",",","
að,c,að
varðandi,slg,varða
stjórnir,nvfo,stjórn
og,c,og
ráð,nhen,ráð
fyrir,ao,fyrir
ríkisstofnanir,nvfo,ríkisstofnun
er,sfg3en,vera
það,fphen,það
einna,fohfe,einn
algengast,lhense,algengur
",",",",","
að,c,að
þar,aa,þar
séu,svg3fn,vera
5,ta,5
eða,c,eða
7,ta,7
menn,nkfn,maður
.,.,.
,,
Má,sfg3en,mega
þar,aa,þar
nefna,sng,nefna
landsvirkjunarstjórn,nveo,landsvirkjunarstjórn
",",",",","
sem,ct,sem
er,sfg3en,vera
skipuð,sþgven,skipa
7,ta,7
mönnum,nkfþ,maður
",",",",","
Laxárvirkjunarstjórn,nven-s,Laxárvirkjunarstjórn
",",",",","
skipuð,sþgven,skipa
fimm,tfkfþ,fimm
mönnum,nkfþ,maður
",",",",","
svo,aa,svo
að,c,að
ég,fp1en,ég
nefni,sfg1en,nefna
tvær,tfvfo,tveir
stofnanir,nvfo,stofnun
",",",",","
sem,ct,sem
eru,sfg3fn,vera
náskyldar,lvfnsf,náskyldur
Rafmagnsveitum,nxen-s,Rafmagnsveit
ríkisins,nheeg,ríki
.,.,.
,,
Ég,fp1en,ég
tel,sfg1en,telja
",",",",","
að,c,að
því,fpheþ,það
sé,sfg1en,sjá
ekki,aa,ekki
óeðlilegt,lheosf,óeðlilegur
",",",",","
þó,aa,þó
að,c,að
gert,sþghen,gera
sé,svg3en,vera
ráð,nhen,ráð
fyrir,aþ,fyrir
",",",",","
að,c,að
5,ta,5
menn,nkfn,maður
skipi,nheþ,skip
stjórn,nveþ,stjórn
þessa,fahee,þessi
mikla,lheevf,mikill
og,c,og
merka,lheevf,merkur
fyrirtækis,nhee,fyrirtæki
",",",",","
sem,ct,sem
hefur,sfg3en,hafa
sérstöðu,nveo,sérstaða
að,aþ,að
ýmsu,foheþ,ýmis
leyti,nheþ,leyti
",",",",","
sérstaklega,aa,sérstaklega
vegna,ae,vegna
þess,fphee,það
",",",",","
að,c,að
grundvallarsjónarmiðin,nhfng,grundvallarsjónarmið
",",",",","
sem,ct,sem
ráða,sfg3fn,ráða
starfsemi,nveo,starfsemi
og,c,og
uppbyggingu,nveo,uppbygging
Rafmagnsveitna,nhee-s,Rafmagnsveitinn
ríkisins,nheeg,ríki
",",",",","
eru,sfg3fn,vera
þannig,aa,þannig
",",",",","
að,c,að
þetta,fahen,þessi
fyrirtæki,nhen,fyrirtæki
getur,sfg3en,geta
ekki,aa,ekki
borið,ssg,bera
sig,fpheo,sig
.,.,.
,,
Þetta,fahen,þessi
er,sfg3en,vera
liður,nken,liður
í,aþ,í
byggðaþróuninni,nveþg,byggðaþróun
og,c,og
byggðastefnunni,nveþg,byggðastefna
",",",",","
jafnvægi,nheþ,jafnvægi
í,aþ,í
byggð,nveþ,byggð
landsins,nheeg,land
",",",",","
og,c,og
þess,fphee,það
vegna,ae,vegna
verður,sfg3en,verða
alltaf,aa,alltaf
annað,fohen,annar
veifið,nheng,veif
að,cn,að
leita,sng,leita
til,ae,til
Alþ.,nvee-s,Alþ.
um,ao,um
sérstaka,lveosf,sérstakur
fjáröflun,nveo,fjáröflun
í,aþ,í
þessu,faheþ,þessi
skyni,nheþ,skyn
.,.,.
,,
Ég,fp1en,ég
tel,sfg1en,telja
einnig,aa,einnig
eðlilegt,lheosf,eðlilegur
",",",",","
að,c,að
í,aþ,í
stjórn,nveþ,stjórn
Rafmagnsveitna,nhee-s,Rafmagnsveitinn
ríkisins,nheeg,ríki
",",",",","
sem,ct,sem
snerta,sfg3fn,snerta
svo,aa,svo
mjög,aa,mjög
öll,fohfo,allur
byggðarlög,nhfo,byggðarlag
þessa,fahee,þessi
lands,nhee,land
",",",",","
komi,svg3en,koma
fram,aa,fram
sem,ct,sem
flest,lhfose,margur
sjónarmið,nheo,sjónarmið
og,c,og
m.a.,as,m.a.
sjónarmið,nhfn,sjónarmið
frá,aþ,frá
stjórnmálaflokkunum,nkfþg,stjórnmálaflokkur
.,.,.
,,
Þetta,fahen,þessi
er,sfg3en,vera
ekki,aa,ekki
árás,nven,árás
á,ao,á
lýðræðið,nheog,lýðræði
",",",",","
heldur,c,heldur
er,sfg3en,vera
það,fphen,það
í,aþ,í
samræmi,nheþ,samræmi
við,ao,við
grundvallarkröfur,nvfo,grundvallarkrafa
lýðræðisins,nheeg,lýðræði
",",",",","
sem,ct,sem
eru,sfg3fn,vera
viðurkenndar,lvfnsf,viðurkenndur
af,aþ,af
Alþ.,nkeþ-s,Alþ.
og,c,og
þjóðinni,nveþg,þjóð
með,aþ,með
því,fpheþ,það
",",",",","
að,c,að
mikið,lhensf,mikill
af,aþ,af
stjórnum,nvfþ,stjórn
og,c,og
ráðum,nhfþ,ráð
er,sfg3en,vera
einmitt,aa,einmitt
kosið,sþghen,kjósa
hlutfallskosningu,nveþ,hlutfallskosning
á,aþ,á
Alþ.,nken-s,Alþ.
,,
Þess,fphee,það
vegna,ae,vegna
er,sfg3en,vera
allt,fohen,allur
tal,nhen,tal
hv.,lhenvm,hv.
þm.,nhen,þm.
um,ao,um
",",",",","
að,c,að
þessi,fahfo,þessi
till.,nhfo,till.
mín,feven,minn
sé,sfg1en,sjá
árás,nven,árás
á,ao,á
lýðræðið,nheog,lýðræði
",",",",","
hugarburður,nken,hugarburður
einn,lkensf,einn
og,c,og
fleipur,lkensf,fleipur
.,.,.
,,
Varðandi,slg,varða
sjálft,fbhen,sjálfur
efni,nhen,efni
málsins,nheeg,mál
er,sfg3en,vera
það,fphen,það
frv.,aa,frv.
iðnrh.,nken,iðnrh.
,,
Magnúsar,nkee-s,Magnús
Kjartanssonar,nkee-s,Kjartansson
",",",",","
sem,ct,sem
hér,aa,hér
liggur,sfg3en,liggja
fyrir,aa,fyrir
.,.,.
,,
Hann,nken-s,Hann
hefur,sfg3en,hafa
haldið,ssg,halda
tvær,tfvfo,tveir
ítarlegar,lvfosf,ítarlegur
framsöguræður,nvfo,framsöguræða
fyrir,aþ,fyrir
því,fpheþ,það
",",",",","
í,ao,í
fyrra,lheovm,fyrri
sinnið,nheog,sinn
27.,ta,27.
mars,nkeo,mars
",",",",","
þegar,c,þegar
hann,fpken,hann
lagði,sfg3eþ,leggja
fram,aa,fram
frv.,aa,frv.
á,aþ,á
síðasta,lheþve,síðari
þingi,nheþ,þing
",",",",","
og,c,og
aftur,aa,aftur
nú,aa,nú
14.,ta,14.
ágúst,nken,ágúst
.,.,.
,,
Um,ao,um
röksemdir,nvfo,röksemd
fyrir,aþ,fyrir
þessu,faheþ,þessi
frv.,aa,frv.
má,sfg3en,mega
að,aþ,að
verulegu,lheþsf,verulegur
leyti,nheþ,leyti
vísa,nven,vísa
til,ae,til
þessara,favfe,þessi
tveggja,tfvfe,tveir
framsöguræðna,nvfe,framsöguræða
hv.,lheþsf,hv.
þm.,lheþsf,þm.
,,
Hann,fpken,hann
gerði,sfg3eþ,gera
þar,aa,þar
mjög,aa,mjög
glögga,lveosf,glöggur
grein,nveo,grein
fyrir,aþ,fyrir
því,fpheþ,það
",",",",","
hvers,fshee,hver
vegna,ae,vegna
þessi,faven,þessi
fjáröflun,nven,fjáröflun
væri,svg3eþ,vera
nauðsynleg,lvensf,nauðsynlegur
",",",",","
að,cn,að
leggja,sng,leggja
13%,ta,13%
verðjöfnunargjald,nheo,verðjöfnunargjald
á,ao,á
raforkusölu,nveo,raforkusala
í,aþ,í
landinu,nheþg,land
til,ae,til
þess,fphee,það
að,cn,að
rétta,sng,rétta
við,aa,við
hag,nkeo,hagur
Rafmagnsveitna,nhee-s,Rafmagnsveitinn
ríkisins,nheeg,ríki
.,.,.
,,
Nú,aa,nú
heldur,sfg3en,halda
þessi,faken,þessi
höfundur,nken,höfundur
og,c,og
framleggjandi,lkenof,framleggjandi
og,c,og
formælandi,lkenof,formælandi
frv.,aa,frv.
því,aa,því
fram,aa,fram
",",",",","
að,c,að
forsendur,nvfn,forsenda
séu,svg3fn,vera
gerbreyttar,lvfnsf,gerbreyttur
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
rétt,aa,rétt
",",",",","
að,c,að
forsendur,nvfn,forsenda
hafa,sfg3fn,hafa
hreyst,ssm,hreyta
að,c,að
töluverðu,lheþsf,töluverður
leyti,nheþ,leyti
",",",",","
frá,aþ,frá
því,fpheþ,það
að,c,að
frv.,aa,frv.
var,sfg3eþ,vera
upphaflega,aa,upphaflega
samið,sþghen,semja
á,aþ,á
s.l.,as,s.l.
vetri,nkeþ,vetur
.,.,.
,,
En,c,en
þær,favfn,hún
forsendur,nvfn,forsenda
hafa,sfg3fn,hafa
breyst,ssm,breyta
í,ao,í
þá,faveo,sá
átt,nveo,átt
",",",",","
að,c,að
fjárþörfin,nveng,fjárþörf
er,sfg3en,vera
meiri,lvenvm,mikill
en,c,en
hún,fpven,hún
var,sfg3eþ,vera
.,.,.
,,
Það,fphen,það
hefur,sfg3en,hafa
t.d.,as,t.d.
komið,ssg,koma
í,ao,í
ljós,nheo,ljós
",",",",","
að,c,að
halli,nken,halli
Rafmagnsveitna,nhee-s,Rafmagnsveitinn
ríkisins,nheeg,ríki
nú,aa,nú
í,ao,í
ár,nhfo,ár
",",",",","
1974,ta,1974
",",",",","
stefnir,sfg3en,stefna
á,aa,á
um,aa,um
400,ta,400
millj.,tfvfe,millj.
",",",",","
sem,ct,sem
er,sfg3en,vera
á,ao,á
annað,foheo,annar
hundrað,to,hundrað
millj.,tfvfe,millj.
kr.,nvfe,kr.
meira,lhenvm,mikill
en,c,en
gert,sþghen,gera
var,sfg3eþ,vera
ráð,nhen,ráð
fyrir,aa,fyrir
áður,aa,áður
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
gert,sþghen,gera
ráð,nhen,ráð
fyrir,aþ,fyrir
því,fpheþ,það
einnig,aa,einnig
",",",",","
að,c,að
hallinn,nkeng,halli
á,aþ,á
árinu,nheþg,ár
1975,ta,1975
verði,svg3en,verða
hvorki,c,hvorki
meira,lhenvm,mikill
né,c,né
minna,lhenvm,lítill
en,c,en
rúmar,sfg3en,rúma
500,ta,500
millj.,tfvfe,millj.
kr.,nvfe,kr.
",",",",","
sem,ct,sem
er,sfg3en,vera
miklu,lheþsf,mikill
meira,lheovm,mikill
en,c,en
gert,sþghen,gera
var,sfg3eþ,vera
ráð,nhen,ráð
fyrir,aa,fyrir
",",",",","
þegar,c,þegar
frv.,aa,frv.
var,sfg3eþ,vera
upphaflega,aa,upphaflega
lagt,sþghen,leggja
fram,aa,fram
.,.,.
,,
Þessu,faheþ,þessi
til,ae,til
viðbótar,nvee,viðbót
kemur,sfg3en,koma
svo,aa,svo
það,fahen,það
atriði,nhen,atriði
",",",",","
sem,ct,sem
hv.,sbg2en,hv.
þm.,lheþsf,þm.
nefndi,sfg3eþ,nefna
",",",",","
og,c,og
það,fphen,það
er,sfg3en,vera
gengisbreytingin,nveng,gengisbreyting
síðasta,lvenve,síðari
",",",",","
sem,ct,sem
að,aþ,að
sjálfsögðu,lheþsf,sjálfsagður
eykur,sfg3en,auka
enn,aa,enn
á,aþ,á
greiðsluhalla,nkeþ,greiðsluhalli
rafmagnsveitnanna,nvfeg,rafmagnsveita
",",",",","
vegna,ae,vegna
þess,fphee,það
að,c,að
útgjöld,nhfn,útgjöld
hennar,fpvee,hún
og,c,og
gjaldabyrði,nven,gjaldabyrði
hækka,sfg3fn,hækka
að,aþ,að
töluverðu,lheþsf,töluverður
marki,nheþ,mark
af,aþ,af
þeim,favfþ,hún
sökum,nvfþ,sök
.,.,.
,,
Þessar,favfn,þessi
staðreyndir,nvfn,staðreynd
leiddu,sfg3fþ,leiða
til,ae,til
þess,fphee,það
",",",",","
að,c,að
þeir,fakfn,hann
embættismenn,nkfn,embættismaður
og,c,og
sérfræðingar,nkfn,sérfræðingur
",",",",","
sem,ct,sem
um,ao,um
málið,nheog,mál
fjölluðu,sfg3fþ,fjalla
nú,aa,nú
að,aþ,að
nýju,lheþsf,nýr
",",",",","
bæði,c,bæði
frá,aþ,frá
iðnrn.,lheþsf,iðnrn.
og,c,og
fjmrn.,lheþsf,fjmrn.
",",",",","
töldu,sfg3fþ,telja
æskilegt,lheosf,æskilegur
og,c,og
lögðu,sfg3fþ,leggja
til,ae,til
",",",",","
að,c,að
verðjöfnunargjaldið,nheng,verðjöfnunargjald
yrði,svg3eþ,verða
hækkað,sþghen,hækka
úr,aþ,úr
13%,ta,13%
í,aþ,í
15%,ta,15%
",",",",","
og,c,og
töldu,sfg3fþ,telja
ekki,aa,ekki
af,aa,af
veita,sfg3fn,veita
.,.,.
,,
Ríkisstj.,nvfn,Ríkisstj.
taldi,sfg3eþ,telja
hins,fakee,hinn
vegar,nkee,vegur
ekki,aa,ekki
rétt,lheosf,réttur
að,cn,að
breyta,sng,breyta
frá,aþ,frá
því,fpheþ,það
",",",",","
sem,ct,sem
er,sfg3en,vera
í,aþ,í
frv.,aa,frv.
,,
Magnúsar,nkee-s,Magnús
Kjartanssonar,nkee-s,Kjartansson
",",",",","
og,c,og
því,aa,því
er,sfg3en,vera
það,fphen,það
óbreytt,lhensf,óbreyttur
",",",",","
13%,ta,13%
",",",",","
eins,aa,eins
og,c,og
það,fphen,það
var,sfg3eþ,vera
.,.,.
,,
Í,aþ,í
rauninni,nveþg,raun
þarf,sfg3en,þurfa
ekki,aa,ekki
frekari,lhfþvm,frekur
orðum,nhfþ,orð
um,ao,um
þetta,faheo,þessi
að,cn,að
fara,sng,fara
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
auðvitað,aa,auðvitað
hægt,lhensf,hægur
að,cn,að
biðja,sng,biðja
um,ao,um
sundurliðaðar,lvfosf,sundurliðaður
áætlanir,nvfo,áætlun
á,aþ,á
því,fpheþ,það
",",",",","
hvað,fshen,hver
t.d.,as,t.d.
gengisbreytingin,nveng,gengisbreyting
núna,aa,núna
og,c,og
þá,aa,þá
væntanlega,aa,væntanlega
allar,fovfn,allur
þær,favfn,hún
gengislækkanir,nvfn,gengislækkun
",",",",","
sem,ct,sem
gerðar,sþgvfn,gera
voru,sfg3fþ,vera
á,aþ,á
fyrri,lkeþvm,fyrri
helmingi,nkeþ,helmingur
þessa,fahee,þessi
árs,nhee,ár
",",",",","
í,aþ,í
ráðherratíð,nveþ,ráðherratíð
Magnúsar,nkee-s,Magnús
Kjartanssonar,nkee-s,Kjartansson
",",",",","
hafa,sfg3fn,hafa
aukið,ssg,auka
útgjöld,nhfn,útgjöld
rafmagnsveitnanna,nvfeg,rafmagnsveita
mikið,lheosf,mikill
.,.,.
,,
En,c,en
ég,fp1en,ég
held,sfg1en,halda
",",",",","
að,c,að
það,fphen,það
ráði,svg3en,ráða
ekki,aa,ekki
úrslitum,nhfþ,úrslit
um,ao,um
afgreiðslu,nveo,afgreiðsla
þessa,fahee,þessi
máls,nhee,mál
.,.,.
,,
Ég,fp1en,ég
held,sfg1en,halda
",",",",","
að,c,að
engum,fokfþ,enginn
blandist,sfm3eþ,blenja
hugur,nken,hugur
um,ao,um
",",",",","
að,c,að
þetta,fahen,þessi
13%,ta,13%
gjald,nhen,gjald
",",",",","
sem,ct,sem
í,aþ,í
frv.,aa,frv.
var,sfg3eþ,vera
upphaflega,aa,upphaflega
og,c,og
lagt,sþghen,leggja
er,sfg3en,vera
til,ae,til
",",",",","
að,c,að
haldist,svm3en,halda
áfram,aa,áfram
",",",",","
sé,svg3en,vera
nauðsynlegt,lhensf,nauðsynlegur
til,ae,til
þess,fphee,það
að,cn,að
bæta,sng,bæta
upp,aa,upp
halla,sng,halla
rafmagnsveitnanna,nhfeg,rafmagnsveita
",",",",","
en,c,en
muni,svg3en,munu
þó,aa,þó
ekki,aa,ekki
nægja,sng,nægja
til,ae,til
þess,fphee,það
að,aþ,að
fullu,lheþsf,fullur
.,.,.
,,
Það,fphen,það
hefur,sfg3en,hafa
verið,ssg,vera
hamrað,sþghen,hamra
mjög,aa,mjög
á,aþ,á
því,fpheþ,það
",",",",","
bæði,c,bæði
í,aþ,í
ræðu,nveþ,ræða
hv.,nhfe,hv.
3.,ta,3.
þm.,lheþsf,þm.
,,
Reykv.,nven,Reykv.
og,c,og
enn,aa,enn
fremur,aam,fremur
Eðvarðs,nkee-s,Eðvarð
Sigurðssonar,nkee-s,Sigurðsson
",",",",","
7.,ta,7.
þm.,lheþsf,þm.
,,
Reykv.,nven,Reykv.
",",",",","
að,cn,að
leggja,sng,leggja
eigi,aa,eigi
á,ao,á
tvöfaldan,lkeosf,tvöfaldur
skatt,nkeo,skattur
til,ae,til
að,cn,að
mæta,sng,mæta
sömu,fbveþ,sami
fjárþörf,nveþ,fjárþörf
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
byggt,sþghen,byggja
á,aþ,á
því,fpheþ,það
",",",",","
að,c,að
í,aþ,í
grg.,lheþsf,grg.
frv.,aa,frv.
um,ao,um
hækkun,nveo,hækkun
söluskatts,nkee,söluskattur
er,sfg3en,vera
minnst,sþmhen,minna
á,ao,á
greiðsluvandkvæði,nheo,greiðsluvandkvæði
rafmagnsveitnanna,nkfeg,rafmagnsveitnir
.,.,.
,,
Nú,aa,nú
vil,sfg1en,vilja
ég,fp1en,ég
upplýsa,sng,upplýsa
það,fpheo,það
í,aþ,í
fyrsta,lheþve,fyrr
lagi,nheþ,lag
",",",",","
að,c,að
þetta,fahen,þessi
verðjöfnunargjald,nhen,verðjöfnunargjald
",",",",","
13%,ta,13%
",",",",","
ef,c,ef
lögfest,sþghen,lögfesta
verður,sfg3en,verða
",",",",","
mun,sfg3en,munu
skila,sng,skila
sér,fpheþ,sig
að,aþ,að
sáralitlu,lheþsf,sáralítill
leyti,nheþ,leyti
inn,aa,inn
á,aþ,á
þessu,faheþ,þessi
ári,nheþ,ár
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
lítið,lhensf,lítill
sem,c,sem
ekkert,fohen,enginn
",",",",","
sem,ct,sem
mun,sfg3en,munu
greiðast,snm,greiða
af,aþ,af
því,fpheþ,það
fyrir,ao,fyrir
lok,nhfo,lok
þessa,fahee,þessi
árs,nhee,ár
.,.,.
,,
Hins,fakee,hinn
vegar,nkee,vegur
kemur,sfg3en,koma
það,fphen,það
náttúrlega,aa,náttúrlega
að,aþ,að
gagni,nheþ,gagn
fyrir,ao,fyrir
rafmagnsveiturnar,nvfog,rafmagnsveita
á,aþ,á
næsta,lheþve,næstur
ári,nheþ,ár
.,.,.
,,
Hins,fakee,hinn
vegar,nkee,vegur
er,sfg3en,vera
greiðsluhalli,nken,greiðsluhalli
rafmagnsveitnanna,nhfeg,rafmagnsveita
þegar,c,þegar
á,aþ,á
þessu,faheþ,þessi
ári,nheþ,ár
orðinn,sþgken,verða
mjög,aa,mjög
þungur,lkensf,þungur
baggi,nken,baggi
á,aþ,á
ríkissjóði,nkeþ,ríkissjóður
",",",",","
og,c,og
þess,fphee,það
vegna,ae,vegna
er,sfg3en,vera
ekkert,fohen,enginn
óeðlilegt,lhensf,óeðlilegur
",",",",","
þótt,c,þótt
á,ao,á
hann,fpkeo,hann
væri,svg3eþ,vera
minnst,sþmhen,minna
í,aþ,í
grg.,nveþ,grg.
fyrir,aþ,fyrir
söluskattinum,nkeþg,söluskattur
sem,ct,sem
eitt,tfhen,einn
dæmi,nhen,dæmi
um,ao,um
þann,fakeo,sá
mikla,lkeovf,mikill
fjárhagsvanda,nkeo,fjárhagsvandi
og,c,og
greiðslubyrði,nveo,greiðslubyrði
",",",",","
sem,ct,sem
á,aþ,á
ríkissjóði,nkeþ,ríkissjóður
hvílir,sfg3en,hvíla
.,.,.
,,
Ég,fp1en,ég
skal,sfg1en,skulu
ekki,aa,ekki
fara,sng,fara
um,ao,um
þetta,faheo,þessi
fleiri,lhfþvm,margur
orðum,nhfþ,orð
.,.,.
,,
Mér,fp1eþ,ég
kemur,sfg3en,koma
það,fphen,það
nú,aa,nú
nokkuð,foheo,nokkur
á,ao,á
óvart,lheosf,óvar
",",",",","
að,c,að
hv.,nhen,hv.
3.,ta,3.
þm.,lheþsf,þm.
,,
Reykv.,nken,Reykv.
",",",",","
Magnús,nken-s,Magnús
Kjartansson,nken-s,Kjartansson
",",",",","
skuli,svg3en,skulu
nú,aa,nú
snúast,snm,snúa
á,aþ,á
móti,nheþ,mót
sínu,feheþ,sinn
eigin,lheþof,eiginn
frv.,aa,frv.
",",",",","
það,fphen,það
er,sfg3en,vera
kannske,aa,kannske
mannlegt,lhensf,mannlegur
",",",",","
en,c,en
stórmannlegt,lhensf,stórmannlegur
er,sfg3en,vera
það,fphen,það
ekki,aa,ekki
.,.,.
,,
Steingrímur,nken-s,Steingrímur
Hermannsson,nken-s,Hermannsson
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Mér,fp1eþ,ég
láðist,sfm3eþ,lá
áðan,aa,áðan
að,cn,að
gera,sng,gera
grein,nveo,grein
fyrir,aþ,fyrir
afstöðu,nveþ,afstaða
minni,feveþ,minn
til,ae,til
brtt.,nvfþ,brtt.
á,ao,á
þskj.,nvfo,þskj.
43,ta,43
og,c,og
svara,sng,svara
hv.,lheþsf,hv.
þm.,lheþsf,þm.
,,
Helga,nven-s,Helga
F.,nhee-s,F.
Seljan,nken-s,Seljan
",",",",","
sem,ct,sem
ávarpaði,sfg3eþ,ávarpa
mig,fp1eo,ég
sérstaklega,aa,sérstaklega
.,.,.
,,
Ég,fp1en,ég
get,sfg1en,geta
ekki,aa,ekki
stutt,ssg,styðja
þessa,faveo,þessi
brtt.,nvfþ,brtt.
,,
Til,ae,til
þess,fphee,það
liggja,sng,liggja
eftirgreindar,nvee,eftirgreind
ástæður,nvfn,ástæða
:,:,:
Ég,fp1en,ég
er,sfg1en,vera
því,fpheþ,það
eindregið,aa,eindregið
fylgjandi,lhenof,fylgjandi
",",",",","
að,c,að
sá,faken,sá
hlutur,nken,hlutur
",",",",","
sem,ct,sem
úr,aþ,úr
Vegasjóði,nveþ-s,Vegasjóði
rennur,sfg3en,renna
til,ae,til
varanlegrar,lveesf,varanlegur
gatnagerðar,nvee,gatnagerð
í,aþ,í
þéttbýli,nheþ,þéttbýli
",",",",","
verði,svg3en,verða
aukinn,sþgken,auka
.,.,.
,,
Ég,fp1en,ég
er,sfg1en,vera
einnig,aa,einnig
því,fpheþ,það
mjög,aa,mjög
ákveðið,sþghen,ákveða
fylgjandi,lhenof,fylgjandi
",",",",","
að,c,að
sú,faven,sá
regla,nven,regla
",",",",","
sem,ct,sem
um,ao,um
það,fpheo,það
gildir,sfg3en,gilda
nú,aa,nú
og,c,og
greint,sþghen,greina
er,sfg3en,vera
frá,aa,frá
í,aa,í
vegal.,nhfeg,vegal.
",",",",","
verði,svg3en,verða
önnur,foven,annar
",",",",","
henni,fpveþ,hún
verði,svg3en,verða
breytt,sþghen,breyta
.,.,.
,,
Ég,fp1en,ég
stóð,sfg1eþ,standa
að,aþ,að
því,fpheþ,það
á,aþ,á
síðasta,lheþve,síðari
þingi,nheþ,þing
ásamt,aþ,ásamt
hv.,lheþsf,hv.
þm.,lheþsf,þm.
,,
Helga,nven-s,Helga
F.,nhee-s,F.
Seljan,nken-s,Seljan
",",",",","
sem,ct,sem
situr,sfg3en,sitja
einnig,aa,einnig
í,aþ,í
byggðanefnd,nveþ,byggðanefnd
",",",",","
að,aþ,að
till.,nhfþ,till.
voru,sfg3fþ,vera
fluttar,sþgvfn,flytja
í,aþ,í
n.,lheþsf,n.
",",",",","
þar,aa,þar
sem,c,sem
fjallað,sþghen,fjalla
var,sfg3eþ,vera
um,aa,um
frv.,aa,frv.
til,ae,til
l.,nhfe,l.
um,ao,um
breyt.,nvfo,breyt.
á,aþ,á
vegal.,nhfe,vegal.
",",",",","
sérstaklega,aa,sérstaklega
um,ao,um
breyt.,nvfo,breyt.
á,aþ,á
þessu,faheþ,þessi
ákvæði,nheþ,ákvæði
.,.,.
,,
Var,sfg3eþ,vera
þar,aa,þar
leitað,sþghen,leita
eftir,aþ,eftir
því,fpheþ,það
að,cn,að
auka,sng,auka
þann,fakeo,sá
hlut,nkeo,hlutur
",",",",","
sem,ct,sem
rennur,sfg3en,renna
til,ae,til
varanlegrar,lveesf,varanlegur
gatnagerðar,nvee,gatnagerð
í,aþ,í
þéttbýli,nheþ,þéttbýli
og,c,og
ekki,aa,ekki
yrði,svg3eþ,verða
háður,lkensf,háður
höfðatölureglunni,nkeng,höfðatölureglunni
svonefndu,lheþsf,svonefndur
.,.,.
,,
Raunar,aa,raunar
er,sfg3en,vera
sá,faken,sá
hlutur,nken,hlutur
að,cn,að
segja,sng,segja
má,sfg3en,mega
enginn,foken,enginn
í,ao,í
dag,nkeo,dagur
",",",",","
því,fpheþ,það
að,c,að
90%,ta,90%
af,aþ,af
þeim,fakeþ,sá
12,ta,12
/,/,/
%,nkeo,%ur
af,aþ,af
tekjum,nvfþ,tekja
Vegasjóðs,nkee-s,Vegasjóður
",",",",","
sem,ct,sem
renna,sfg3fn,renna
til,ae,til
varanlegrar,lveesf,varanlegur
gatnagerðar,nvee,gatnagerð
",",",",","
er,sfg3en,vera
ráðstafað,sþghen,ráðstafa
samkv.,lheþsf,samkv.
ákvörðun,nven,ákvörðun
vegamálastjóra,nkee,vegamálastjóri
og,c,og
samgrh.,nvee,samgrh.
,,
Hefur,sfg3en,hafa
nánast,aae,náið
því,aa,því
allt,foheo,allur
",",",",","
að,aþ,að
því,fpheþ,það
að,c,að
ég,fp1en,ég
best,aae,vel
veit,sfg1en,vita
",",",",","
runnið,ssg,renna
til,ae,til
framkvæmda,nvfe,framkvæmd
við,ao,við
gjána,nveog,gjá
í,aþ,í
Kópavogi,nkeþ-s,Kópavogur
",",",",","
svo,aa,svo
að,c,að
það,fphen,það
getur,sfg3en,geta
ekki,aa,ekki
talist,ssm,telja
hafa,sng,hafa
runnið,ssg,renna
til,ae,til
dreifbýlisins,nheeg,dreifbýli
.,.,.
,,
Því,aa,því
er,sfg1en,vera
ég,fp1en,ég
mjög,aa,mjög
fylgjandi,lkenof,fylgjandi
",",",",","
að,aþ,að
þessu,faheþ,þessi
öllu,foheþ,allur
sé,sfg1en,sjá
breytt,sþghen,breyta
.,.,.
,,
Ég,fp1en,ég
óttast,snm,óttast
hins,fakee,hinn
vegar,nkee,vegur
",",",",","
ef,c,ef
við,fp1fn,ég
förum,svg1fn,fara
að,cn,að
samþykkja,sng,samþykkja
hér,aa,hér
eitthvað,foheo,einhver
eins,aa,eins
og,c,og
það,faheo,það
",",",",","
sem,ct,sem
þessi,fahfo,þessi
till.,nhfo,till.
gerir,sfg3en,gera
ráð,nheo,ráð
fyrir,ao,fyrir
",",",",","
að,cn,að
klípa,sng,klípa
af,aþ,af
þeirri,faveþ,sá
aukningu,nveþ,aukning
",",",",","
sem,ct,sem
nú,aa,nú
kemur,sfg3en,koma
í,ao,í
Vegasjóð,nveo-s,Vegasjóð
",",",",","
að,c,að
þá,aa,þá
verði,svg3en,verða
þyngri,lkenvm,þungur
róðurinn,nkeng,róður
að,cn,að
fá,sng,fá
fram,ao,fram
nauðsynlega,lveosf,nauðsynlegur
breytingu,nveo,breyting
á,aþ,á
þessari,faveþ,þessi
reglu,nveþ,regla
í,aþ,í
vegal.,nhfeg,vegal.
,,
Ég,fp1en,ég
vil,sfg1en,vilja
því,aa,því
leita,sng,leita
eftir,aþ,eftir
stuðningi,nkeþ,stuðningur
flm.,lheþsf,flm.
þessarar,favee,þessi
till.,nhfo,till.
og,c,og
fylgismanna,nkfo,fylgismanni
þessarar,favee,þessi
till.,nhfo,till.
við,ao,við
átak,nheo,átak
á,aþ,á
reglulegu,lheþsf,reglulegur
þingi,nheþ,þing
í,ao,í
haust,nheo,haust
til,ae,til
þess,fphee,það
að,cn,að
fá,sng,fá
fram,ao,fram
