Word,Tag,Lemma
vitni,nhen,vitni
að,aþ,að
þeirri,faveþ,sá
umræðu,nveþ,umræða
af,aþ,af
hálfu,nveþ,hálfa
stjórnarflokkanna,nkfeg,stjórnarflokkur
.,.,.
,,
Eftir,ao,eftir
kosningar,nvfo,kosning
voru,sfg3fþ,vera
gerbreytt,lhfnsf,gerbreyttur
viðhorf,nhfn,viðhorf
því,fpheþ,það
að,c,að
þegar,c,þegar
Össur,nken-s,Össur
Skarphéðinsson,nken-s,Skarphéðinsson
var,sfg3eþ,vera
að,cn,að
koma,sng,koma
fram,aa,fram
með,ao,með
sína,feveo,sinn
skörpu,lheþsf,skarpur
gagnrýni,nveo,gagnrýni
á,aþ,á
stjórn,nveþ,stjórn
ríkisfjármála,nhfe,ríkisfjármál
í,aþ,í
kosningabaráttunni,nveþg,kosningabarátta
var,sfg3eþ,vera
þeirri,faveþ,sá
gagnrýni,nveþ,gagnrýni
vísað,sþghen,vísa
á,ao,á
bug,nkeo,bugur
sem,ct,sem
ósanngjörnum,lkfþsf,ósanngjarn
kosningaáróðri,nkeþ,kosningaáróður
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
staðreynd,nven,staðreynd
sem,ct,sem
við,fp1fn,ég
munum,sfg1fn,munu
öll,fohfn,allur
þó,aa,þó
við,fp1fn,ég
höfum,sfg1fn,hafa
ekki,aa,ekki
verið,ssg,vera
í,aþ,í
kosningabaráttunni,nveþg,kosningabarátta
í,aþ,í
Reykjavík,nveþ-s,Reykjavík
því,fpheþ,það
að,c,að
svo,aa,svo
mjög,aa,mjög
bar,sfg3eþ,bera
þetta,fahen,þessi
á,aa,á
góma,sng,góma
í,aþ,í
fjölmiðlum,nkfþ,fjölmiðill
.,.,.
,,
Það,fphen,það
var,sfg3eþ,vera
hins,fakee,hinn
vegar,nkee,vegur
ekki,aa,ekki
fyrr,aam,fyrr
en,c,en
um,ao,um
það,faheo,það
bil,nheo,bil
tveimur,tfkfþ,tveir
dögum,nkfþ,dagur
eftir,ao,eftir
kosningar,nvfo,kosning
sem,ct,sem
seðlabankastjóri,nken,seðlabankastjóri
kom,sfg3eþ,koma
fram,aa,fram
og,c,og
lýsti,sfg3eþ,lýsa
því,faheþ,það
hvernig,aa,hvernig
málin,nhfng,mál
stæðu,svg3fþ,standa
og,c,og
það,fphen,það
var,sfg3eþ,vera
um,ao,um
það,faheo,það
bil,nheo,bil
nákvæmlega,aa,nákvæmlega
það,fahen,það
sem,ct,sem
hafði,sfg3eþ,hafa
verið,ssg,vera
talað,sþghen,tala
um,aa,um
af,aþ,af
hálfu,nveþ,hálfa
Össurar,nkee-s,Össur
Skarphéðinssonar,nkee-s,Skarphéðinsson
",",",",","
aðallega,aa,aðallega
af,aþ,af
okkar,fp1fe,ég
hálfu,nveþ,hálfa
",",",",","
í,aþ,í
kosningabaráttunni,nveþg,kosningabarátta
.,.,.
,,
Þannig,aa,þannig
stóðu,sfg3fþ,standa
þau,fahfn,það
mál,nheo,mál
.,.,.
,,
Engin,foven,enginn
ástæða,nven,ástæða
er,sfg3en,vera
til,ae,til
að,cn,að
hlakka,sng,hlakka
yfir,aþ,yfir
því,fpheþ,það
og,c,og
heldur,aam,heldur
engin,foven,enginn
ástæða,nven,ástæða
til,ae,til
þess,fphee,það
að,cn,að
vera,sng,vera
að,cn,að
togast,snm,toga
mikið,aa,mikið
á,aa,á
um,ao,um
það,fpheo,það
núna,aa,núna
eftir,aa,eftir
á,aa,á
hvenær,aa,hvenær
hlutirnir,nkfng,hlutur
gerðust,sfm3fþ,gera
en,c,en
það,fphen,það
er,sfg3en,vera
alveg,aa,alveg
ljóst,lhensf,ljós
að,c,að
þenslumerkin,nhfng,þenslumerki
sem,ct,sem
eru,sfg3fn,vera
til,ae,til
umræðu,nvee,umræða
núna,aa,núna
og,c,og
hafa,sfg3fn,hafa
verið,ssg,vera
frá,aþ,frá
því,fpheþ,það
tveimur,tfkfþ,tveir
dögum,nkfþ,dagur
eftir,ao,eftir
kjördag,nkeo,kjördagur
voru,sfg3fþ,vera
uppi,aa,uppi
áður,aa,áður
en,c,en
menn,nkfn,maður
kusu,sfg3fþ,kjósa
að,cn,að
vera,sng,vera
ekki,aa,ekki
með,ao,með
mjög,aa,mjög
mikla,lveosf,mikill
umræðu,nveo,umræða
um,ao,um
þau,fahfo,það
viðkvæmu,lhfovf,viðkvæmur
mál,nhfo,mál
vegna,ae,vegna
þess,fphee,það
að,c,að
stöðugleikinn,nkeng,stöðugleiki
var,sfg3eþ,vera
það,fahen,það
sem,ct,sem
haldið,sþghen,halda
var,sfg3eþ,vera
á,aþ,á
lofti,nheþ,loft
af,aþ,af
hálfu,nveþ,hálfa
stjórnarflokkanna,nkfeg,stjórnarflokkur
",",",",","
stöðugleikanum,nkeþg,stöðugleiki
yrði,svg3eþ,verða
eingöngu,aa,eingöngu
viðhaldið,sþghen,viðhalda
með,aþ,með
því,fpheþ,það
að,c,að
stjórnarflokkarnir,nkfng,stjórnarflokkur
yrðu,svg3fþ,verða
áfram,aa,áfram
við,ao,við
stjórnvölinn,nkeog,stjórnvölur
og,c,og
honum,fpkeþ,hann
væri,svg3eþ,vera
þá,aa,þá
fyrst,aae,snemma
verulega,aa,verulega
ógnað,sþghen,ógna
ef,c,ef
aðrir,fokfn,annar
yrðu,svg3fþ,verða
kallaðir,sþgkfn,kalla
til,ae,til
stjórnar,nvee,stjórn
í,aþ,í
Stjórnarráðinu,nheþgs,Stjórnarráðið
.,.,.
,,
Hæstv.,nhen,Hæstv.
fjmrh.,lheþsf,fjmrh.
sagði,sfg3eþ,segja
áðan,aa,áðan
:,:,:
„,nkeo,„ur
...,...,...
,,
Samfylkingin,nveng,samfylking
",",",",","
eins,aa,eins
og,c,og
hún,fpven,hún
heitir,sfg3en,heita
",",",",","
ætlar,sfg3en,ætla
að,cn,að
beita,sng,beita
sér,fpveþ,sig
fyrir,aþ,fyrir
því,fpheþ,það
að,cn,að
sporna,sng,sporna
við,aþ,við
verðbólgu,nveþ,verðbólga
“,nkeo,“ur
---,ta,---
og,c,og
að,c,að
það,fphen,það
væri,svg3eþ,vera
ánægjulegt,lhensf,ánægjulegur
að,cn,að
fá,sng,fá
bandamann,nkeo,bandamaður
.,.,.
,,
Þetta,fahen,þessi
heitir,sfg3en,heita
þingflokkur,nken,þingflokkur
Samfylkingarinnar,nvee-s,Samfylkingin
og,c,og
Samfylkingin,nvengs,Samfylkingin
bauð,sfg3eþ,bjóða
fram,aa,fram
fyrir,ao,fyrir
kosningar,nvfo,kosning
.,.,.
,,
Bara,aa,bara
út,aa,út
af,aþ,af
orðum,nhfþ,orð
ráðherrans,nkeeg,ráðherra
",",",",","
það,fphen,það
er,sfg3en,vera
ekkert,fohen,enginn
sem,ct,sem
svo,aa,svo
heitir,sfg3en,heita
",",",",","
það,fphen,það
bara,aa,bara
er,sfg3en,vera
einfaldlega,aa,einfaldlega
þannig,aa,þannig
.,.,.
,,
(,(,(
Fjmrh.,nhfþ-s,Fjmrh.
:,:,:
Svo,aa,svo
heitir,sfg3en,heita
að,cn,að
beita,sng,beita
sér,fpkeþ,sig
.,.,.
),),)
Sem,ct,sem
svo,aa,svo
heitir,sfg3en,heita
að,cn,að
beita,sng,beita
sér,fpkfþ,sig
",",",",","
skulum,sfg1fn,skulu
við,fp1fn,ég
hafa,sng,hafa
það,fpheo,það
núna,aa,núna
.,.,.
,,
Fjmrh.,lheþsf,Fjmrh.
:,:,:
Við,fp1fn,ég
reyndum,sfg1fþ,reyna
að,cn,að
fá,sng,fá
samvinnu,nveo,samvinna
við,ao,við
stjórnarflokkana,nkfog,stjórnarflokkur
á,aþ,á
Alþingi,nheþ-s,Alþingi
og,c,og
ríkisstjórnina,nveog,ríkisstjórn
og,c,og
þess,fphee,það
vegna,ae,vegna
tókum,sfg1fþ,taka
við,fp1fn,ég
þessi,fahfn,þessi
mál,nhfn,mál
upp,aa,upp
á,aþ,á
fyrsta,lkeþve,fyrr
degi,nkeþ,dagur
þingsins,nheeg,þing
.,.,.
,,
Ég,fp1en,ég
var,sfg1eþ,vera
að,cn,að
nefna,sng,nefna
áðan,aa,áðan
kosningabaráttuna,nveog,kosningabarátta
og,c,og
mér,fp1eþ,ég
finnst,sfm3en,finna
það,fphen,það
frekar,aam,frekar
skondið,lhensf,skondinn
núna,aa,núna
að,c,að
áróðurinn,nkeog,áróður
sem,ct,sem
var,sfg3eþ,vera
svo,aa,svo
hávær,lkensf,hávær
í,aþ,í
kosningabaráttunni,nveþg,kosningabarátta
",",",",","
m.a.,as,m.a.
sá,sng,sá
sem,ct,sem
var,sfg3eþ,vera
gripinn,sþgken,grípa
úr,aþ,úr
lausu,lheþsf,laus
lofti,nheþ,loft
að,c,að
Samfylkingin,nvengs,Samfylkingin
ætlaði,sfg3eþ,ætla
að,cn,að
hækka,sng,hækka
bensínið,nheog,bensín
",",",",","
að,c,að
í,aþ,í
þessari,faveþ,þessi
umræðu,nveþ,umræða
kemur,sfg3en,koma
fjmrh.,lheþsf,fjmrh.
og,c,og
segir,sfg3en,segja
beinlínis,aa,beinlínis
um,ao,um
bensínhækkunina,nveog,bensínhækkun
að,c,að
skattahækkunin,nveng,skattahækkun
slái,svg3en,slá
á,aþ,á
þenslu,nveþ,þensla
",",",",","
sú,faven,sá
skattahækkun,nven,skattahækkun
sem,ct,sem
birtist,sfm3en,birta
í,aþ,í
bensínhækkuninni,nveþg,bensínhækkun
slái,svg3en,slá
á,aþ,á
þenslu,nveþ,þensla
og,c,og
það,fpheo,það
hljóti,svg3fn,hljóta
allir,fokfn,allur
að,cn,að
sjá,sng,sjá
það,fpheo,það
.,.,.
,,
Þetta,fahen,þessi
segir,sfg3en,segja
okkur,fp1fo,ég
hvernig,aa,hvernig
umræðan,nveng,umræða
snýst,sfm3en,snúa
og,c,og
hvernig,aa,hvernig
henni,fpveþ,hún
er,sfg3en,vera
beitt,sþghen,beita
",",",",","
eftir,aþ,eftir
því,fpheþ,það
hvar,aa,hvar
maður,nken,maður
er,sfg3en,vera
staddur,lkensf,staddur
",",",",","
ekki,aa,ekki
bara,aa,bara
á,aþ,á
árinu,nheþg,ár
heldur,aam,heldur
á,aþ,á
leið,nveþ,leið
sinni,feveþ,sinn
til,ae,til
valda,nhfe,vald
í,aþ,í
Stjórnarráðinu,nheþgs,Stjórnarráðið
eða,c,eða
eftir,aa,eftir
að,aþ,að
völdum,nhfþ,vald
hefur,sfg3en,hafa
verið,ssg,vera
náð,sþghen,ná
.,.,.
,,
Menn,nkfn,maður
hafa,sfg3fn,hafa
líka,aa,líka
sagt,ssg,segja
að,c,að
það,fphen,það
sé,svg3en,vera
svo,aa,svo
lítil,lvensf,lítill
hækkun,nven,hækkun
á,aþ,á
vísitölu,nveþ,vísitala
sem,ct,sem
verði,svg3en,verða
af,aa,af
t.d.,as,t.d.
af,aþ,af
völdum,nhfþ,vald
bensínhækkunarinnar,nveeg,bensínhækkun
og,c,og
það,fphen,það
sama,fbhen,sami
var,sfg3eþ,vera
nefnt,sþghen,nefna
í,ao,í
morgun,nkeo,morgunn
á,aþ,á
fundi,nkeþ,fundur
iðnn.,nhfe,iðnn.
þegar,c,þegar
við,aa,við
töluðum,sfg1fþ,tala
um,ao,um
hækkun,nveo,hækkun
á,aþ,á
gjaldskrá,nveþ,gjaldskrá
Landsvirkjunar,nvee-s,Landsvirkjun
.,.,.
,,
Ég,fp1en,ég
ætla,sfg1en,ætla
aðeins,aa,aðeins
að,cn,að
nefna,sng,nefna
þá,fakfo,hann
örfáu,lkfovf,örfár
þætti,nkfo,þáttur
sem,ct,sem
hefur,sfg3en,hafa
borið,ssg,bera
á,aa,á
góma,sfg3fn,góma
í,aþ,í
umræðunni,nveþg,umræða
um,ao,um
hækkanir,nvfo,hækkun
.,.,.
,,
Vextir,nkfn,vöxtur
hafa,sfg3fn,hafa
hækkað,ssg,hækka
",",",",","
tryggingaiðgjöld,nhfn,tryggingaiðgjald
hafa,sfg3fn,hafa
hækkað,ssg,hækka
mikið,aa,mikið
",",",",","
bensín,nhen,bensín
hefur,sfg3en,hafa
hækkað,ssg,hækka
og,c,og
hluti,nken,hluti
þess,fphee,það
hefur,sfg3en,hafa
hækkað,ssg,hækka
vegna,ae,vegna
bensíngjaldsins,nheeg,bensíngjald
sem,ct,sem
rennur,sfg3en,renna
til,ae,til
ríkisins,nheeg,ríki
og,c,og
það,fphen,það
hefur,sfg3en,hafa
komið,ssg,koma
fram,aa,fram
í,aþ,í
umræðunni,nveþg,umræða
að,c,að
alls,aa,alls
munu,sfg3fn,munu
renna,sng,renna
til,ae,til
ríkisins,nheeg,ríki
225,ta,225
millj.,tfhfn,millj.
,,
Þær,favfn,hún
225,ta,225
millj.,nvfn,millj.
",",",",","
sem,ct,sem
renna,sfg3fn,renna
til,ae,til
ríkisins,nheeg,ríki
",",",",","
koma,sfg3fn,koma
úr,aþ,úr
vösum,nkfþ,vasi
neytenda,nkfe,neytandi
.,.,.
,,
Húsnæði,nhen,húsnæði
hefur,sfg3en,hafa
hækkað,ssg,hækka
og,c,og
nýjasta,lhenve,nýr
dæmið,nheng,dæmi
sem,ct,sem
ég,fp1en,ég
þekki,sfg1en,þekkja
er,c,er
íbúð,nven,íbúð
sem,ct,sem
verðlögð,lvensf,verðlagður
var,sfg3eþ,vera
á,aþ,á
7,ta,7
millj.,tfvfe,millj.
kr.,nvfe,kr.
í,aþ,í
nóvember,nkeþ,nóvember
en,c,en
var,sfg3eþ,vera
seld,sþgven,selja
á,ao,á
8,ta,8
millj.,nvfþ,millj.
í,ao,í
maí,nkeo,maí
.,.,.
,,
Þetta,fahen,þessi
hefur,sfg3en,hafa
verið,ssg,vera
að,cn,að
gerast,snm,gera
og,c,og
allir,fokfn,allur
sem,ct,sem
þekkja,sfg3fn,þekkja
eitthvað,foheo,einhver
af,aþ,af
fólki,nheþ,fólk
sem,ct,sem
hefur,sfg3en,hafa
verið,ssg,vera
að,cn,að
skoða,sng,skoða
fasteignamarkaðinn,nkeog,fasteignamarkaður
vita,sng,vita
að,c,að
þarna,aa,þarna
er,sfg3en,vera
um,ao,um
verulegar,lvfosf,verulegur
hækkanir,nvfo,hækkun
að,cn,að
ræða,sng,ræða
.,.,.
,,
Þetta,fahen,þessi
er,sfg3en,vera
póstur,nken,póstur
sem,ct,sem
verður,sfg3en,verða
mjög,aa,mjög
þungur,lkensf,þungur
fyrir,ao,fyrir
þá,fakfo,hann
sem,ct,sem
eru,sfg3fn,vera
að,cn,að
fjárfesta,sng,fjárfesta
í,aþ,í
húsnæði,nheþ,húsnæði
um,ao,um
þessar,favfo,þessi
mundir,nvfo,mund
.,.,.
,,
En,c,en
ég,fp1en,ég
get,sfg1en,geta
alveg,aa,alveg
tekið,ssg,taka
undir,ao,undir
það,fpheo,það
að,c,að
umræða,nven,umræða
um,ao,um
húsnæðismál,nhfo,húsnæðismál
er,sfg3en,vera
sérumræða,nven,sérumræða
sem,ct,sem
við,fp1fn,ég
eigum,sfg1fn,eiga
eftir,aa,eftir
að,cn,að
taka,sng,taka
þó,aa,þó
að,c,að
það,fphen,það
verði,svg3en,verða
ekki,aa,ekki
nú,aa,nú
.,.,.
,,
En,c,en
af,aþ,af
því,fpheþ,það
að,c,að
ráðherra,nken,ráðherra
sjálfur,fbken,sjálfur
valdi,sfg3eþ,velja
að,cn,að
nefna,sng,nefna
að,c,að
mikil,lvensf,mikill
eftirspurn,nven,eftirspurn
væri,svg3eþ,vera
eftir,ao,eftir
húsnæði,nheo,húsnæði
þá,aa,þá
ætla,sfg1en,ætla
ég,fp1en,ég
að,cn,að
nefna,sng,nefna
aðra,foveo,annar
frétt,nveo,frétt
sem,ct,sem
kom,sfg3eþ,koma
fram,aa,fram
á,aþ,á
síðustu,lkfþve,síðari
mánuðum,nkfþ,mánuður
að,c,að
500,ta,500
manns,nkee,maður
hefðu,svg3fþ,hafa
flutt,ssg,flytja
á,aa,á
um,ao,um
það,faheo,það
bil,nheo,bil
þriggja,tfkfe,þrír
mánaða,nkfe,mánuður
tímabili,nheþ,tímabil
utan,aa,utan
af,aþ,af
landsbyggðinni,nveþg,landsbyggð
og,c,og
hingað,aa,hingað
suður,aa,suður
.,.,.
,,
Ef,c,ef
500,ta,500
manns,nkee,maður
flytja,sng,flytja
suður,aa,suður
af,aþ,af
landsbyggðinni,nveþg,landsbyggð
kallar,sfg3en,kalla
það,fphen,það
væntanlega,aa,væntanlega
á,aa,á
um,ao,um
það,faheo,það
bil,nheo,bil
200,ta,200
íbúðir,nvfo,íbúð
ef,c,ef
við,fp1fn,ég
gefum,svg1fn,gefa
okkur,fp1fo,ég
hefðbundna,lveosf,hefðbundinn
samsetningu,nveo,samsetning
fjölskyldunnar,nveeg,fjölskylda
og,c,og
reiknum,sfg1fn,reikna
með,aþ,með
rúmlega,aa,rúmlega
tveimur,tfkfþ,tveir
í,aþ,í
íbúð,nveþ,íbúð
.,.,.
,,
Það,fphen,það
kallar,sfg3en,kalla
á,aþ,á
200,ta,200
íbúðir,nvfo,íbúð
sem,ct,sem
væru,svg3fþ,vera
kannski,aa,kannski
ekki,aa,ekki
á,aþ,á
lausu,lheþsf,laus
á,aþ,á
þessu,faheþ,þessi
þriggja,tfkfe,þrír
mánaða,nkfe,mánuður
tímabili,nheþ,tímabil
en,c,en
þær,favfn,hún
fjölskyldur,nvfn,fjölskylda
sem,ct,sem
þarna,aa,þarna
er,sfg3en,vera
um,ao,um
að,cn,að
ræða,sng,ræða
þurfa,sfg3fn,þurfa
þak,nheo,þak
yfir,ao,yfir
höfuðið,nheog,höfuð
.,.,.
,,
Vissulega,aa,vissulega
vakti,sfg3eþ,vekja
ráðherrann,nkeng,ráðherra
sjálfur,fbken,sjálfur
athygli,nveo,athygli
á,aþ,á
máli,nheþ,mál
sem,ct,sem
hefur,sfg3en,hafa
ekki,aa,ekki
verið,ssg,vera
mikið,aa,mikið
rætt,sþghen,ræða
að,aþ,að
öðru,foheþ,annar
leyti,nheþ,leyti
en,c,en
því,faheþ,það
sem,ct,sem
komið,sþghen,koma
hefur,sfg3en,hafa
fram,aa,fram
í,aþ,í
umræðunni,nveþg,umræða
um,ao,um
kjördæmamálið,nheog,kjördæmamál
.,.,.
,,
Ég,fp1en,ég
er,sfg1en,vera
að,cn,að
telja,sng,telja
upp,aa,upp
hvað,fshen,hver
hafi,svg3en,hafa
hækkað,ssg,hækka
.,.,.
,,
Eitt,tfhen,einn
af,aþ,af
því,faheþ,það
sem,ct,sem
hefur,sfg3en,hafa
hækkað,ssg,hækka
og,c,og
við,fp1fn,ég
ræddum,sfg1fþ,ræða
um,aa,um
á,aþ,á
fyrsta,lkeþve,fyrr
degi,nkeþ,dagur
þingsins,nheeg,þing
er,c,er
gjaldskrá,nveþ,gjaldskrá
Landsvirkjunar,nvee-s,Landsvirkjun
.,.,.
,,
Í,ao,í
morgun,nkeo,morgunn
var,sfg3eþ,vera
þess,fphee,það
líka,aa,líka
getið,sfg2fn,geta
hversu,aa,hversu
lítil,lhfosf,lítill
áhrif,nhfo,áhrif
hún,fpven,hún
hefði,svg3eþ,hafa
inn,aa,inn
í,ao,í
vísitöluna,nveog,vísitala
en,c,en
hækkunin,nveng,hækkun
gefur,sfg3en,gefa
182,ta,182
millj.,nvfþ,millj.
til,ae,til
Landsvirkjunar,nvee-s,Landsvirkjun
á,aþ,á
ársgrundvelli,nkeþ,ársgrundvöllur
",",",",","
sem,ct,sem
sagt,ssg,segja
til,ae,til
ríkisfyrirtækis,nhee,ríkisfyrirtæki
.,.,.
,,
Um,ao,um
leið,nveo,leið
og,c,og
við,fp1fn,ég
sjáum,sfg1fn,sjá
hve,aa,hve
há,lveoof,hár
upphæð,nven,upphæð
rennur,sfg3en,renna
til,ae,til
ríkisins,nheeg,ríki
gegnum,ao,gegnum
bensínhækkun,nveo,bensínhækkun
og,c,og
gegnum,ao,gegnum
gjaldskrá,nveo,gjaldskrá
Landsvirkjunar,nvee-s,Landsvirkjun
til,ae,til
Landsvirkjunar,nvee-s,Landsvirkjun
",",",",","
þá,aa,þá
erum,sfg1fn,vera
við,fp1fn,ég
að,cn,að
tala,sng,tala
um,aa,um
yfir,ao,yfir
400,ta,400
millj.,tfvfe,millj.
kr.,nvfe,kr.
sem,ct,sem
renna,sfg3fn,renna
úr,aþ,úr
einhverjum,fokfþ,einhver
vösum,nkfþ,vasi
.,.,.
,,
Þá,aa,þá
erum,sfg1fn,vera
við,fp1fn,ég
ekki,aa,ekki
að,cn,að
skoða,sng,skoða
hvaða,fshfo,hvaða
áhrif,nhfo,áhrif
vextirnir,nkfng,vöxtur
hafa,sfg3fn,hafa
",",",",","
tryggingariðgjöldin,nhfng,tryggingariðgjald
",",",",","
húsnæðishækkunin,nveng,húsnæðishækkun
og,c,og
hvað,fshen,hver
þá,aa,þá
heldur,aam,heldur
önnur,foven,annar
hækkun,nven,hækkun
sem,ct,sem
við,fp1fn,ég
vitum,sfg1fn,vita
vissulega,aa,vissulega
um,ao,um
.,.,.
,,
Í,aþ,í
umræðu,nveþ,umræða
um,ao,um
skuldir,nvfo,skuld
heimilanna,nhfeg,heimili
benti,sfg3eþ,benda
ráðherrann,nkeng,ráðherra
á,ao,á
atriði,nhfo,atriði
sem,ct,sem
ég,fp1en,ég
er,sfg1en,vera
sammála,lkfnof,sammála
honum,fpkeþ,hann
um,ao,um
",",",",","
að,c,að
það,fphen,það
er,sfg3en,vera
mjög,aa,mjög
misjafnt,lhensf,misjafn
hvernig,lhenof,hvernig
fólk,nhen,fólk
er,sfg3en,vera
í,aa,í
stakk,sfg3eþ,stinga
búið,lhensf,búinn
til,ae,til
að,cn,að
mæta,sng,mæta
því,fpheþ,það
að,cn,að
takast,snm,taka
á,aa,á
við,ao,við
nýjar,lvfosf,nýr
skuldir,nvfo,skuld
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
ólíku,lheþsf,ólíkur
saman,aa,saman
að,cn,að
jafna,sng,jafna
t.d.,as,t.d.
fyrir,aa,fyrir
þá,aa,þá
sem,c,sem
hér,aa,hér
stendur,sfg3en,standa
að,cn,að
fara,sng,fara
í,ao,í
ný,aa,ný
útgjöld,nhfo,útgjöld
og,c,og
stofna,sng,stofna
til,ae,til
skulda,nvfe,skuld
heldur,c,heldur
t.d.,as,t.d.
margar,lvfnsf,margur
þær,fpvfn,hún
ungu,lvfnvf,ungur
fjölskyldur,nvfn,fjölskylda
sem,ct,sem
ég,fp1en,ég
þekki,sfg1en,þekkja
í,aa,í
kringum,ao,kringum
mig,fp1eo,ég
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
svo,aa,svo
ólíku,lheþsf,ólíkur
saman,aa,saman
að,cn,að
jafna,sng,jafna
að,c,að
það,fphen,það
er,sfg3en,vera
ekki,aa,ekki
sami,fbken,sami
hluturinn,nkeng,hlutur
.,.,.
,,
Fyrir,ao,fyrir
manneskju,nveo,manneskja
á,aþ,á
miðjum,lkeþsf,miður
aldri,nkeþ,aldur
sem,ct,sem
er,sfg3en,vera
komin,sþgven,koma
vel,aa,vel
fyrir,ao,fyrir
vindinn,nkeog,vindur
og,c,og
er,sfg3en,vera
ekki,aa,ekki
með,ao,með
miklar,lvfosf,mikill
skuldir,nvfo,skuld
",",",",","
er,sfg3en,vera
með,ao,með
góð,lhfosf,góður
laun,nhfo,laun
o.s.frv.,as,o.s.frv.
",",",",","
eða,c,eða
ungar,lvfnsf,ungur
fjölskyldur,nvfo,fjölskylda
þar,aa,þar
sem,c,sem
bara,aa,bara
allt,fohen,allur
önnur,foven,annar
staða,nven,staða
er,sfg3en,vera
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
þessi,faven,þessi
meðaltalsumræða,nven,meðaltalsumræða
sem,ct,sem
stjórnarflokkarnir,nkfng,stjórnarflokkur
bregða,sng,bregða
stöðugt,aa,stöðugt
fyrir,ao,fyrir
sig,fpveo,sig
sem,ct,sem
er,sfg3en,vera
svo,aa,svo
alvarleg,lvensf,alvarlegur
þegar,c,þegar
verið,sþghen,vera
er,sfg3en,vera
að,cn,að
tala,sng,tala
um,ao,um
fólk,nheo,fólk
.,.,.
,,
Fólk,nhen,fólk
er,sfg3en,vera
nefnilega,aa,nefnilega
ekki,aa,ekki
meðaltal,nhen,meðaltal
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
fullt,lhensf,fullur
af,aþ,af
fólki,nheþ,fólk
sem,ct,sem
er,sfg3en,vera
ekkert,fohen,enginn
endilega,aa,endilega
með,ao,með
lægstu,lhfove,lágur
laun,nhfo,laun
en,c,en
lægri,lvfovm,lágur
meðaltekjur,nvfo,meðaltekjur
og,c,og
það,fahen,það
fólk,nhen,fólk
baslar,sfg3en,basla
með,ao,með
húsnæðisskuldir,nvfo,húsnæðisskuld
",",",",","
rekur,sfg3en,reka
kannski,aa,kannski
gamlan,lkeosf,gamall
bíl,nkeo,bíll
og,c,og
er,sfg3en,vera
að,cn,að
takast,snm,taka
á,aa,á
við,ao,við
ýmsar,fovfo,ýmis
hækkanir,nvfo,hækkun
",",",",","
ekki,aa,ekki
bara,aa,bara
þær,favfn,hún
sem,ct,sem
verða,sfg3fn,verða
af,aþ,af
hálfu,nveþ,hálfa
ríkisins,nheeg,ríki
heldur,c,heldur
líka,aa,líka
sveitarfélaganna,nhfeg,sveitarfélag
.,.,.
,,
Þess,fphee,það
er,sfg3en,vera
skemmst,ssm,skemma
að,cn,að
minnast,snm,minna
að,c,að
sveitarfélagið,nheng,sveitarfélag
sem,ct,sem
ég,fp1en,ég
bý,sfg1en,búa
í,aa,í
",",",",","
Kópavogur,nken-s,Kópavogur
",",",",","
hækkaði,sfg3eþ,hækka
dagvistargjöld,nhfo,dagvistargjald
og,c,og
það,fphen,það
var,sfg3eþ,vera
umtalsverð,lvensf,umtalsverður
hækkun,nven,hækkun
.,.,.
,,
Ekki,aa,ekki
kom,sfg3eþ,koma
það,fphen,það
til,ae,til
umræðu,nvee,umræða
hér,aa,hér
þó,aa,þó
að,c,að
stjórnarflokkarnir,nkfng,stjórnarflokkur
bregði,svg3en,bregða
sífellt,aa,sífellt
fyrir,ao,fyrir
sig,fpveo,sig
Reykjavíkurborg,nveo-s,Reykjavíkurborg
og,c,og
ef,c,ef
það,fphen,það
verður,sfg3en,verða
einhver,foven,einhver
breyting,nven,breyting
á,aþ,á
gjaldskrá,nveþ,gjaldskrá
þar,aa,þar
.,.,.
,,
Ég,fp1en,ég
gæti,svg1eþ,geta
nefnt,ssg,nefna
margar,lvfosf,margur
breytingar,nvfo,breyting
á,aþ,á
gjaldskrá,nveþ,gjaldskrá
í,aþ,í
sveitarfélögunum,nhfþg,sveitarfélag
í,aþ,í
kjördæmi,nheþ,kjördæmi
mínu,feheþ,minn
þar,aa,þar
sem,c,sem
Sjálfstfl.,nken-s,Sjálfstfl.
stýrir,sfg3en,stýra
ef,c,ef
ég,fp1en,ég
hefði,svg1eþ,hafa
geð,nheo,geð
til,ae,til
þess,fphee,það
.,.,.
,,
En,c,en
mér,fp1eþ,ég
finnst,sfm3en,finna
bara,aa,bara
að,c,að
við,fp1fn,ég
hljótum,sfg1fn,hljóta
að,cn,að
vera,sng,vera
aðeins,aa,aðeins
yfir,ao,yfir
það,fpheo,það
hafin,sþgven,hefja
.,.,.
,,
Við,fp1fn,ég
erum,sfg1fn,vera
að,cn,að
tala,sng,tala
um,ao,um
það,faheo,það
sem,ct,sem
ríkið,nheng,ríki
ræður,sfg3en,ráða
yfir,aa,yfir
og,c,og
ræður,sfg3en,ráða
við,aa,við
.,.,.
,,
Ég,fp1en,ég
get,sfg1en,geta
ekki,aa,ekki
stillt,ssg,stilla
mig,fp1eo,ég
um,ao,um
það,fpheo,það
",",",",","
virðulegur,lkensf,virðulegur
