Word,Tag,Lemma
",",",",","
en,c,en
það,fphen,það
hefur,sfg3en,hafa
einfaldlega,aa,einfaldlega
ekki,aa,ekki
gerst,ssm,gera
.,.,.
,,
Í,ao,í
ljós,nheo,ljós
kom,sfg3eþ,koma
einnig,aa,einnig
að,c,að
þótt,c,þótt
það,fphen,það
væri,svg3eþ,vera
deginum,nkeþg,dagur
ljósara,lhenvm,ljós
að,c,að
fjármálaafbrot,nhfn,fjármálaafbrot
",",",",","
smá,lhfnsf,smár
og,c,og
stór,lhfnsf,stór
",",",",","
færu,svg3fþ,fara
í,ao,í
vöxt,nkeo,vöxtur
",",",",","
þá,aa,þá
er,sfg3en,vera
jafnframt,aþ,jafnframt
deginum,nkeþg,dagur
ljósara,lveosf,ljósara
að,c,að
dómskerfið,nheng,dómskerfi
var,sfg3eþ,vera
vanmegnugt,lhensf,vanmegnugur
að,cn,að
fást,snm,fá
við,ao,við
slíkt,fbheo,slíkur
.,.,.
,,
Í,ao,í
ljós,nheo,ljós
kom,sfg3eþ,koma
að,c,að
kerfið,nheng,kerfi
lokaði,sfg3eþ,loka
sig,fpheo,sig
af,aa,af
.,.,.
,,
1,ta,1
ljós,nhen,ljós
kom,sfg3eþ,koma
að,c,að
dómskerfið,nheng,dómskerfi
hlýddi,sfg3eþ,hlýða
stjórnmálavaldinu,nheþg,stjórnmálavald
á,ao,á
þann,fakeo,sá
hátt,nkeo,háttur
sem,ct,sem
dómskerfið,nheng,dómskerfi
átti,sfg3eþ,eiga
ekki,aa,ekki
að,cn,að
hlýða,sng,hlýða
stjórnmálavaldinu,nheþg,stjórnmálavald
.,.,.
,,
Stjórnmálavaldi,nheþ,stjórnmálavald
var,sfg3eþ,vera
beitt,sþghen,beita
til,ae,til
að,cn,að
setjast,snm,setja
ofan,aa,ofan
á,ao,á
mál,nheo,mál
",",",",","
fela,sfg3fn,fela
þau,fphfn,það
og,c,og
svæfa,sfg3fn,svæfa
.,.,.
,,
Ég,fp1en,ég
tíunda,sng,tíunda
ekki,aa,ekki
þessar,favfo,þessi
deilur,nvfo,deila
hér,aa,hér
.,.,.
,,
Ég,fp1en,ég
ítreka,sfg1en,ítreka
aðeins,aa,aðeins
hve,aa,hve
þetta,faheo,þessi
ástand,nhen,ástand
var,sfg3eþ,vera
og,c,og
er,sfg3en,vera
óþolandi,lhenof,óþolandi
.,.,.
,,
Þessu,faheþ,þessi
verður,sfg3en,verða
vitaskuld,aa,vitaskuld
ekki,aa,ekki
breytt,sþghen,breyta
í,aþ,í
einu,tfheþ,einn
vetfangi,nheþ,vetfang
og,c,og
ekki,aa,ekki
af,aa,af
ríkisstj.,nvfn,ríkisstj.
sem,ct,sem
situr,sfg3en,sitja
til,ae,til
bráðabirgða,nvfe,bráðabirgð
.,.,.
,,
En,c,en
væntanlega,aa,væntanlega
verður,sfg3en,verða
hægt,lhensf,hægur
að,cn,að
ryðja,sng,ryðja
inn,ao,inn
nýju,lveovf,nýr
blóði,nheþ,blóð
",",",",","
að,cn,að
eyða,sng,eyða
þeim,fakfþ,hann
fordómum,nkfþ,fordómur
gamla,lheevf,gamall
valdakerfisins,nheeg,valdakerfi
",",",",","
að,c,að
þar,aa,þar
skuli,svg3fn,skulu
þeir,fpkfn,hann
einir,tfkfn,einn
sitja,sng,sitja
sem,ct,sem
tilheyra,sfg3fn,tilheyra
þessu,faheþ,þessi
valdakerfi,nheþ,valdakerfi
",",",",","
sem,ct,sem
hafa,sfg3fn,hafa
varið,ssg,verja
það,fpheo,það
með,aþ,með
oddi,nkeþ,oddur
og,c,og
egg,nhen,egg
og,c,og
hafa,sng,hafa
tekið,ssg,taka
þátt,nkeo,þáttur
í,aþ,í
því,fpheþ,það
að,cn,að
loka,sng,loka
því,fpheþ,það
fyrir,aþ,fyrir
almenningi,nkeþ,almenningur
.,.,.
,,
Við,ao,við
Alþingi,nheo-s,Alþingi
",",",",","
við,ao,við
þá,fakfo,hann
sem,ct,sem
á,ao,á
mál,nheo,mál
mitt,feheo,minn
hlýða,sng,hlýða
vil,sfg1en,vilja
ég,fp1en,ég
segja,sng,segja
í,aþ,í
mikilli,lveþsf,mikill
alvöru,nveþ,alvara
:,:,:
Kröfluvirkjun,nven-s,Kröfluvirkjun
og,c,og
fjárreiður,nvfn,fjárreiða
vegna,ae,vegna
hennar,fpvee,hún
hafa,sfg3fn,hafa
verið,ssg,vera
til,ae,til
umræðu,nvee,umræða
undanfarin,lhfosf,undanfarinn
ár,nhfo,ár
.,.,.
,,
Þar,aa,þar
hafa,sfg3fn,hafa
gagnrýnendur,nken,gagnrýnendur
með,aþ,með
rökstuddum,lkeþsf,rökstuddur
hætti,nkeþ,háttur
fullyrt,ssg,fullyrða
að,c,að
fjármálasagan,nveng,fjármálasaga
öll,fohfn,allur
væri,svg3eþ,vera
með,aþ,með
svo,aa,svo
undarlegum,lkeþsf,undarlegur
hætti,nkeþ,háttur
að,c,að
skattgreiðendur,nkfn,skattgreiðandi
ættu,svg3fþ,eiga
heimtingu,nveo,heimting
á,aþ,á
skýringum,nvfþ,skýring
.,.,.
,,
Þetta,fahen,þessi
á,sfg3en,eiga
við,aa,við
um,ao,um
smáa,lveosf,smár
eyðslu,nveo,eyðsla
og,c,og
stóra,lkfosf,stór
",",",",","
þetta,fahen,þessi
á,sfg3en,eiga
við,aa,við
um,ao,um
vélakaup,nheo,vélakaup
og,c,og
smæstu,lkfove,smár
reikninga,nkfo,reikningur
.,.,.
,,
Blöð,nhfn,blað
hafa,sfg3fn,hafa
nýverið,aa,nýverið
skýrt,ssg,skýra
frá,aþ,frá
staðreyndum,nvfþ,staðreynd
um,ao,um
þessi,fahfo,þessi
efni,nhfo,efni
sem,ct,sem
snerta,sfg3fn,snerta
ekki,aa,ekki
aðeins,aa,aðeins
framkvæmdirnar,nvfog,framkvæmd
",",",",","
heldur,c,heldur
einnig,aa,einnig
hið,ghen,hinn
háa,lhenvf,hár
Alþingi,nhen-s,Alþingi
.,.,.
,,
Þessar,favfn,þessi
staðreyndir,nvfn,staðreynd
eru,sfg3fn,vera
þess,fahee,það
efnis,nhee,efni
að,c,að
yfir,aa,yfir
verður,sfg3en,verða
ekki,aa,ekki
þagað,sþghen,þegja
.,.,.
,,
Þetta,fahen,þessi
mál,nhen,mál
er,sfg3en,vera
nefnt,sþghen,nefna
vegna,ae,vegna
þess,fphee,það
að,c,að
það,fphen,það
er,sfg3en,vera
nýlegt,lhensf,nýlegur
og,c,og
að,c,að
það,fphen,það
er,sfg3en,vera
spegilmynd,nven,spegilmynd
af,aþ,af
þjóðfélagsástandi,slg,þjóðfélagsásta
sem,c,sem
hefur,sfg3en,hafa
verið,ssg,vera
að,cn,að
myndast,snm,mynda
við,ao,við
verðbólguaðstæður,nvfo,verðbólguaðstæður
.,.,.
,,
Og,c,og
þetta,fahen,þessi
saman,aa,saman
",",",",","
þessir,fakfn,þessi
ágallar,nkfn,ágalli
í,aþ,í
samfélagi,nheþ,samfélag
og,c,og
hið,ghen,hinn
óþolandi,lhenof,óþolandi
þenslukerfi,nhen,þenslukerfi
",",",",","
---,ta,---
á,aþ,á
þessu,faheþ,þessi
getum,sfg1fn,geta
við,fp1fn,ég
ekki,aa,ekki
borið,ssg,bera
ábyrgð,nveo,ábyrgð
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
eðlilegt,lhensf,eðlilegur
að,c,að
spurt,sþghen,spyrja
sé,svg3en,vera
á,aþ,á
þessari,faveþ,þessi
stundu,nveþ,stund
:,:,:
Af,aþ,af
hverju,fsheþ,hver
féll,sfg3eþ,falla
ríkisstj.,nvfn,ríkisstj.
,,
Ólafs,nkee-s,Ólafur
Jóhannessonar,nkee-s,Jóhannesson
?,?,?
,,
Þegar,c,þegar
stjórnin,nveng,stjórn
var,sfg3eþ,vera
mynduð,svg2fþ,munu
réðu,sfg3fþ,ráða
og,c,og
höfðu,sfg3fþ,hafa
mikil,lhfosf,mikill
áhrif,nhfo,áhrif
um,ao,um
samninga,nkfo,samningur
hv.,lheþsf,hv.
þm.,lheþsf,þm.
,,
Lúðvík,nken-s,Lúðvík
Jósepsson,nken-s,Jósepsson
og,c,og
Ólafur,nken-s,Ólafur
Jóhannesson,nken-s,Jóhannesson
.,.,.
,,
Þeir,fpkfn,hann
léku,sfg3fþ,leika
gamaldags,lvfoof,gamaldags
samningaaðferðir,nvfo,samningaaðferð
og,c,og
sá,faken,sá
leikur,nken,leikur
er,sfg3en,vera
orðinn,sþgken,verða
þessari,faveþ,þessi
þjóð,nveþ,þjóð
nokkuð,fohen,nokkur
dýr,nhen,dýr
.,.,.
,,
Þessi,faken,þessi
leikur,nken,leikur
var,sfg3eþ,vera
m.a.,as,m.a.
fólginn,sþgken,fólga
í,aþ,í
því,fpheþ,það
að,cn,að
gera,sng,gera
samkomulag,nheo,samkomulag
í,aþ,í
stjórnarsáttmála,nkeþ,stjórnarsáttmáli
sem,ct,sem
aldrei,aa,aldrei
virðist,sfm3en,virða
hafa,sng,hafa
staðið,ssg,standa
til,ae,til
að,cn,að
standa,sng,standa
við,aa,við
.,.,.
,,
Í,aþ,í
stjórnarsáttmála,nkeþ,stjórnarsáttmáli
var,sfg3eþ,vera
kveðið,sþghen,kveða
á,aa,á
um,ao,um
að,cn,að
koma,sng,koma
verðbólgunni,nveþg,verðbólga
niður,aa,niður
í,aþ,í
áföngum,nkfþ,áfangi
.,.,.
,,
Frá,aþ,frá
þessu,faheþ,þessi
var,sfg3eþ,vera
einasta,aa,einasta
gengið,sþghen,ganga
með,aþ,með
atmennum,nkfþ,atmenni
orðum,nhfþ,orð
.,.,.
,,
Ég,fp1en,ég
held,sfg1en,halda
að,c,að
þar,aa,þar
hafi,svg1en,hafa
verið,ssg,vera
stærstu,lhfnve,stór
mistökin,nhfng,mistak
gerð,sþghfn,gera
.,.,.
,,
Það,fphen,það
voru,sfg3fþ,vera
mistök,nhfn,mistök
vegna,ae,vegna
þess,fphee,það
að,c,að
gamalreyndir,lkfnsf,gamalreyndur
stjórnmálamenn,nkfn,stjórnmálamaður
",",",",","
sem,ct,sem
svo,aa,svo
eru,sfg3fn,vera
stundum,aa,stundum
kallaðir,sþgkfn,kalla
",",",",","
virðast,sfm3fn,virða
meta,sfg3fn,meta
refskapinn,nkeog,refskapur
refskaparins,nkeeg,refskapur
vegna,ae,vegna
.,.,.
,,
Þeir,fpkfn,hann
líta,sfg3fn,líta
á,ao,á
stjórnarsáttmála,nkeo,stjórnarsáttmáli
sem,ct,sem
orðaleik,nkeo,orðaleikur
.,.,.
,,
Það,fphen,það
stóð,sfg3eþ,standa
aldrei,aa,aldrei
til,ae,til
að,cn,að
standa,sng,standa
við,ao,við
þessi,fahfo,þessi
orð,nhfo,orð
.,.,.
,,
Hvað,fshen,hver
þýðir,sfg3en,þýða
að,cn,að
koma,sng,koma
verðbólgunni,nveþg,verðbólga
niður,aa,niður
?,?,?
,,
Það,fphen,það
þýðir,sfg3en,þýða
",",",",","
að,cn,að
beita,sng,beita
verður,sfg3en,verða
hörðum,lvfþsf,harður
og,c,og
ströngum,lvfþsf,strangur
aðhaldsaðgerðum,nvfþ,aðhaldsaðgerð
með,aþ,með
þeim,fahfþ,það
tækjum,nhfþ,tæki
sem,ct,sem
ríkisvaldið,nheng,ríkisvald
ræður,sfg3en,ráða
yfir,aa,yfir
.,.,.
,,
Það,fphen,það
þýðir,sfg3en,þýða
",",",",","
að,cn,að
þvinga,sng,þvinga
verður,sfg3en,verða
fjárlög,nhfn,fjárlög
og,c,og
þar,aa,þar
með,aþ,með
eyðslu,nveþ,eyðsla
ríkisins,nheeg,ríki
niður,aa,niður
.,.,.
,,
Það,fphen,það
þýðir,sfg3en,þýða
",",",",","
að,cn,að
hemja,sng,hemja
verður,sfg3en,verða
peningaþensluna,nveog,peningaþensla
innanlands,aa,innanlands
og,c,og
lántökur,nvfn,lántaka
erlendis,aa,erlendis
.,.,.
,,
Á,aþ,á
mannamáli,nheþ,mannamál
þýðir,sfg3en,þýða
þetta,fahen,þessi
",",",",","
að,c,að
það,fphen,það
verður,sfg3en,verða
að,cn,að
draga,sng,draga
úr,aþ,úr
eyðslu,nveþ,eyðsla
",",",",","
hætta,sng,hætta
að,cn,að
þenja,sng,þenja
framkvæmdir,nvfo,framkvæmd
",",",",","
skera,sng,skera
niður,aa,niður
.,.,.
,,
Þetta,fahen,þessi
þýðir,sfg3en,þýða
",",",",","
að,c,að
það,fphen,það
verður,sfg3en,verða
að,cn,að
beita,sng,beita
aðhaldsaðgerðum,nvfþ,aðhaldsaðgerð
í,aþ,í
verðlags-,nhfþ,verðlags-
og,c,og
launamálum,nhfþ,launamál
.,.,.
,,
Þetta,fahen,þessi
þýðir,sfg3en,þýða
",",",",","
að,c,að
skipulega,lhensf,skipulegur
verður,sfg3en,verða
að,cn,að
hagræða,sng,hagræða
í,aþ,í
kerfinu,nheþg,kerfi
.,.,.
,,
Það,fpheo,það
getur,sfg3en,geta
ekkert,fohen,enginn
þjóðfélag,nhen,þjóðfélag
og,c,og
hefur,sfg3en,hafa
aldrei,aa,aldrei
getað,ssg,geta
til,ae,til
langframa,nkee,langframi
eytt,ssg,eyða
meiri,lvfþvm,mikill
en,c,en
það,fphen,það
aflar,sfg3en,afla
.,.,.
,,
En,c,en
þetta,fahen,þessi
var,sfg3eþ,vera
ekki,aa,ekki
gert,sþghen,gera
.,.,.
,,
Þvert,aa,þvert
á,aa,á
móti,aa,móti
var,sfg3eþ,vera
þenslunni,nveþg,þensla
haldið,sþghen,halda
áfram,aa,áfram
.,.,.
,,
Það,fphen,það
var,sfg3eþ,vera
þanið,lhensf,þaninn
í,aþ,í
bákni,nheþ,bákn
",",",",","
í,aþ,í
landbúnaði,nkeþ,landbúnaður
",",",",","
í,aþ,í
opinberum,lvfþsf,opinber
framkvæmdum,nvfþ,framkvæmd
",",",",","
og,c,og
nú,aa,nú
þegar,c,þegar
stjórnarslit,nhfn,stjórnarslit
urðu,sfg3fþ,verða
var,sfg3eþ,vera
ljóst,lhensf,ljós
að,c,að
kröfurnar,nvfng,krafa
voru,sfg3fþ,vera
áfram,aa,áfram
í,ao,í
þá,faveo,sá
átt,nveo,átt
að,cn,að
þenja,sng,þenja
meira,lheovm,mikill
.,.,.
,,
Það,fphen,það
var,sfg3eþ,vera
auðvitað,aa,auðvitað
ævinlega,aa,ævinlega
hægt,lhensf,hægur
að,cn,að
réttlæta,sng,réttlæta
allar,fovfo,allur
framkvæmdir,nvfo,framkvæmd
á,aþ,á
vegum,nkfþ,vegur
ríkisins,nheeg,ríki
",",",",","
hverja,foveo,hver
einstaka,lveoof,einstakur
út,aa,út
af,aa,af
fyrir,ao,fyrir
sig,fpveo,sig
.,.,.
,,
En,c,en
þessa,faveo,þessi
mynd,nven,mynd
verður,sfg3en,verða
að,cn,að
skoða,sng,skoða
í,aþ,í
heild,nveþ,heild
sinni,feveþ,sinn
.,.,.
,,
Þegar,c,þegar
þanið,sþghen,þenja
er,sfg3en,vera
umfram,ao,umfram
verðmætin,nhfog,verðmæti
sem,ct,sem
til,aa,til
eru,sfg3fn,vera
",",",",","
þá,aa,þá
verður,sfg3en,verða
rýrnun,nven,rýrnun
",",",",","
verðbólga,nven,verðbólga
",",",",","
dýrtíð,nven,dýrtíð
.,.,.
,,
Í,aþ,í
slíku,fbheþ,slíkur
ástandi,nheþ,ástand
verður,sfg3en,verða
stöðugt,lhensf,stöðugur
stríð,nhen,stríð
.,.,.
,,
Hagsmunahóparnir,nkfng,hagsmunahópur
reyna,sfg3fn,reyna
að,cn,að
verja,sng,verja
sig,fpkfo,sig
sem,c,sem
vonlegt,lhensf,vonlegur
er,sfg3en,vera
.,.,.
,,
Við,fp1fn,ég
þekkjum,sfg1fn,þekkja
þetta,faheo,þessi
verðbólgustríð,nheo,verðbólgustríð
.,.,.
,,
Braskið,nheng,brask
þrífst,sfm3en,þrífa
",",",",","
en,c,en
þeir,fakfn,hann
",",",",","
sem,ct,sem
sífellt,aa,sífellt
verða,sfg3fn,verða
undir,aa,undir
",",",",","
eru,sfg3fn,vera
þeir,fakfn,hann
sem,ct,sem
lægst,aae,lágt
hafa,sfg3fn,hafa
launin,nhfng,laun
",",",",","
ellilífeyrisþegar,nkfn,ellilífeyrisþegi
",",",",","
sparifjáreigendur,nkfo,sparifjáreigandi
og,c,og
aðrir,fokfn,annar
slíkir,fbkfn,slíkur
.,.,.
,,
Þegar,aa,þegar
í,aþ,í
upphafi,nheþ,upphaf
þings,nhee,þing
1978,ta,1978
flutti,sfg3eþ,flytja
þingflokkur,nken,þingflokkur
Alþfl.,nvee-s,Alþfl.
frv.,aa,frv.
um,ao,um
raunvexti,nkfo,raunvextir
.,.,.
,,
Það,fphen,það
þarf,sfg3en,þurfa
ekki,aa,ekki
að,cn,að
kynna,sng,kynna
það,fpheo,það
",",",",","
hvert,fohen,hver
réttlætismál,nhen,réttlætismál
raunvextir,nkfn,raunvextir
eru,sfg3fn,vera
.,.,.
,,
Raunvextir,nkfn,raunvextir
eru,sfg3fn,vera
réttlætismál,nhfn,réttlætismál
vegna,ae,vegna
þess,fphee,það
að,c,að
þeir,fakfn,hann
",",",",","
sem,ct,sem
spara,sfg3fn,spara
",",",",","
sem,ct,sem
venjulegast,aae,venjulega
eru,sfg3fn,vera
hinir,gkfn,hinn
efnaminni,lkfnvm,efnalítill
í,aþ,í
þjóðfélaginu,nheþg,þjóðfélag
",",",",","
hafa,sfg3fn,hafa
tryggingu,nveo,trygging
fyrir,aþ,fyrir
sparnaði,nkeþ,sparnaður
sínum,fekeþ,sinn
.,.,.
,,
Raunvextir,nkfn,raunvextir
draga,sfg3fn,draga
úr,aþ,úr
þeirri,faveþ,sá
óbærilegu,lveþvf,óbærilegur
bankamisnotkun,nveþ,bankamisnotkun
sem,ct,sem
viðgengst,sfm3en,viðgangast
hefur,sfg3en,hafa
í,aþ,í
lokuðu,lheþsf,lokaður
bankakerfinu,nheþg,bankakerfi
.,.,.
,,
Þá,aa,þá
þegar,c,þegar
beitti,sfg3eþ,beita
hv.,lkensf,hv.
þm.,nken,þm.
,,
Lúðvík,nken-s,Lúðvík
Jósepsson,nken-s,Jósepsson
sér,sfg3en,sjá
hatramlega,aa,hatramlega
gegn,aþ,gegn
raunvöxtum,nkfþ,raunvextir
og,c,og
með,aþ,með
honum,fpkeþ,hann
Alþb.,nkeþ-s,Alþb.
allt,fohen,allur
",",",",","
þó,aa,þó
ég,fp1en,ég
raunar,aa,raunar
efist,sfm1en,efa
um,ao,um
að,c,að
yngri,lkfnvm,ungur
talsmenn,nkfn,talsmaður
þar,aa,þar
séu,svg3fn,vera
raunverulega,aa,raunverulega
sömu,fbkfn,sami
skoðunar,nvee,skoðun
.,.,.
,,
En,c,en
Lúðvík,nken-s,Lúðvík
beitti,sfg3eþ,beita
sér,fpkeþ,sig
hatramlega,aa,hatramlega
gegn,aþ,gegn
þessu,faheþ,þessi
og,c,og
hann,fpken,hann
kallaði,sfg3eþ,kalla
raunvaxtamenn,nkfo,raunvaxtamaður
ekki,aa,ekki
raunvaxtamenn,nkfo,raunvaxtamaður
heldur,c,heldur
hávaxtamenn,nkfo,hávaxtamaður
.,.,.
,,
Hann,fpken,hann
talaði,sfg3eþ,tala
um,aa,um
50--60%,ta,50--60%
vexti,nkfo,vöxtur
.,.,.
,,
Hvernig,aa,hvernig
gat,sfg3eþ,geta
það,fphen,það
komið,ssg,koma
heim,aa,heim
og,c,og
saman,aa,saman
?,?,?
,,
Það,fphen,það
gat,sfg3eþ,geta
því,fpheþ,það
aðeins,aa,aðeins
komið,ssg,koma
heim,aa,heim
og,c,og
saman,aa,saman
að,c,að
stjórnarsáttmálinn,nkeng,stjórnarsáttmáli
væri,svg3eþ,vera
marklaust,lhensf,marklaus
plagg,nhen,plagg
",",",",","
sem,aa,sem
og,c,og
varð,sfg3eþ,verða
raunin,nveng,raun
.,.,.
,,
Menn,nkfn,maður
verða,sfg3fn,verða
að,cn,að
skilja,sng,skilja
alvöru,nveo,alvara
þessa,fahee,þessi
máls,nhee,mál
.,.,.
,,
Þjóðfélag,nhen,þjóðfélag
",",",",","
sem,ct,sem
telur,sfg3en,telja
sig,fpheo,sig
ekki,aa,ekki
hafa,sfg3fn,hafa
efni,nhen,efni
á,aþ,á
því,fpheþ,það
að,cn,að
greiða,sng,greiða
sparendum,nvfþ,sparenda
raunvirði,nhen,raunvirði
upphaflegra,lhfesf,upphaflegur
verðmæta,nhfe,verðmæti
",",",",","
er,sfg3en,vera
ranglátt,lhensf,ranglátur
þjóðfélag,nhen,þjóðfélag
.,.,.
,,
Hinu,faheþ,hinn
hefur,sfg3en,hafa
aldrei,aa,aldrei
nokkur,foken,nokkur
maður,nken,maður
neitað,ssg,neita
",",",",","
að,c,að
raunvaxtastefnan,nveng,raunvaxtastefna
ein,lvensf,einn
sér,fpveþ,sig
gengur,sfg3en,ganga
ekki,aa,ekki
.,.,.
,,
En,c,en
aðeins,aa,aðeins
sú,faven,sá
ríkisstj.,nvfn,ríkisstj.
",",",",","
sem,ct,sem
getur,sfg3en,geta
framkvæmt,ssg,framkvæma
raunvaxtastefnu,nveo,raunvaxtastefna
",",",",","
á,ao,á
rétt,lheosf,réttur
á,aþ,á
sér,fpvfþ,sig
",",",",","
og,c,og
það,fpheo,það
getur,sfg3en,geta
hún,fpven,hún
aðeins,aa,aðeins
með,aþ,með
aðhaldsaðgerðum,nvfþ,aðhaldsaðgerð
á,aþ,á
öðrum,fohfþ,annar
sviðum,nhfþ,svið
.,.,.
,,
Í,aþ,í
stuttu,lheþsf,stuttur
máli,nheþ,mál
má,sfg3en,mega
segja,sng,segja
að,c,að
saga,nven,saga
stjórnarinnar,nveeg,stjórn
fyrrverandi,lheþof,fyrrverandi
fjalli,nheþ,fjall
um,ao,um
slík,fbveo,slíkur
mál,nhfo,mál
.,.,.
,,
Og,c,og
það,fphen,það
var,sfg3eþ,vera
rökrétt,lhensf,rökréttur
",",",",","
að,c,að
slíkt,fbhen,slíkur
yrði,svg3eþ,verða
henni,fpveþ,hún
að,aþ,að
falli,nheþ,fall
",",",",","
svo,aa,svo
mikið,aa,mikið
áttum,sfg1fþ,eiga
við,fp1fn,ég
að,cn,að
vita,sng,vita
um,ao,um
skoðanir,nvfo,skoðun
hvers,fokee,hver
annars,aa,annars
og,c,og
svo,aa,svo
mikið,aa,mikið
áttum,sfg1fþ,eiga
við,fp1fn,ég
að,cn,að
vita,sng,vita
um,ao,um
það,faheo,það
sem,ct,sem
stóð,sfg3eþ,standa
efst,aae,efst
á,aþ,á
blaði,nheþ,blað
í,aþ,í
stjórnarsáttmálanum,nkeþg,stjórnarsáttmáli
.,.,.
,,
Spyrja,sng,spyrja
má,sfg3en,mega
:,:,:
Hver,fsven,hver
er,sfg3en,vera
skylda,nven,skylda
stjórnmálaflokks,nkee,stjórnmálaflokkur
?,?,?
,,
Ber,lkensf,ber
stjórnmálaflokkur,nken,stjórnmálaflokkur
siðferðilega,lvenvf,siðferðilegur
ábyrgð,nven,ábyrgð
?,?,?
,,
Ber,lkensf,ber
stjórnmálaflokkur,nken,stjórnmálaflokkur
yfirleitt,aa,yfirleitt
nokkra,foveo,nokkur
ábyrgð,nveo,ábyrgð
?,?,?
,,
Getur,sfg3en,geta
stjórnmálaflokkur,nken,stjórnmálaflokkur
heitið,ssg,heita
því,fpheþ,það
að,cn,að
ætla,sng,ætla
að,cn,að
ná,sng,ná
verðbólgunni,nveþg,verðbólga
niður,aa,niður
",",",",","
en,c,en
svikið,sþghen,svíkja
það,fphen,það
síðan,aa,síðan
?,?,?
,,
Getur,sfg3en,geta
ríkisstj.,nvfn,ríkisstj.
heitið,ssg,heita
slíkum,fbhfþ,slíkur
markmiðum,nhfþ,markmið
en,c,en
svikið,ssg,svíkja
þau,fphfo,það
síðan,aa,síðan
.,.,.
,,
Verða,sng,verða
ekki,aa,ekki
stjórnmálaflokkar,nkfn,stjórnmálaflokkur
að,cn,að
bera,sng,bera
einhverja,foveo,einhver
ábyrgð,nveo,ábyrgð
?,?,?
,,
Alþfl.,nkeo,Alþfl.
hefur,sfg3en,hafa
gert,ssg,gera
það,fphen,það
eitt,fohen,einn
sem,ct,sem
honum,fpkeþ,hann
bar,sfg3eþ,bera
að,cn,að
gera,sng,gera
.,.,.
,,
Þegar,c,þegar
ljóst,lhensf,ljós
var,sfg3eþ,vera
að,c,að
ríkisstj.,nvfo,ríkisstj.
gat,sfg3eþ,geta
ekki,aa,ekki
og,c,og
vildi,sfg3eþ,vilja
ekki,aa,ekki
standa,sng,standa
við,ao,við
þau,fahfo,það
markmið,nhfo,markmið
sem,ct,sem
heitið,ssg,heita
hafði,sfg3eþ,hafa
verið,ssg,vera
",",",",","
þá,aa,þá
var,sfg3eþ,vera
rétt,lhfnsf,réttur
að,cn,að
slíta,sng,slíta
henni,fpveþ,hún
.,.,.
,,
Undir,aþ,undir
slíkum,fbvfþ,slíkur
kringumstæðum,nvfþ,kringumstæður
er,sfg3en,vera
rétt,lhensf,réttur
að,c,að
kjósendur,nken,kjósendur
felli,svg3en,fella
sinn,fekeo,sinn
dóm,nkeo,dómur
.,.,.
,,
Sannfæring,nven,sannfæring
mín,feven,minn
er,sfg3en,vera
sú,faven,sá
",",",",","
að,c,að
fari,nheþ,far
Alþfl.,nkee-s,Alþfl.
vel,aa,vel
út,aa,út
úr,aþ,úr
þeim,favfþ,hún
kosningum,nvfþ,kosning
sem,ct,sem
í,aþ,í
hönd,nveþ,hönd
fara,sfg3fn,fara
",",",",","
þá,aa,þá
hefur,sfg3en,hafa
íslenska,lvenvf,íslenskur
þjóðin,nveng,þjóð
reist,sfg2eþ,rísa
varanlegt,lheosf,varanlegur
vígi,nheo,vígi
gegn,aþ,gegn
verðbólgu,nveþ,verðbólga
",",",",","
þá,aa,þá
hefur,sfg3en,hafa
íslenska,lvenvf,íslenskur
þjóðin,nveng,þjóð
sagt,ssg,segja
",",",",","
svo,aa,svo
að,c,að
ekki,aa,ekki
verður,sfg3en,verða
um,aa,um
villst,sþmhen,villa
og,c,og
ekki,aa,ekki
um,aa,um
deilt,sþghen,deila
",",",",","
að,c,að
stjórnleysi,nhen,stjórnleysi
undanfarinna,lhfesf,undanfarinn
ára,nhfe,ár
er,sfg3en,vera
henni,fpveþ,hún
á,aa,á
móti,aþ,móti
skapi,nheþ,skap
.,.,.
,,
Þá,aa,þá
hefur,sfg3en,hafa
þjóðin,nveng,þjóð
sagt,ssg,segja
að,c,að
hún,fpven,hún
meti,sfg3eþ,met
stjórnmálaflokka,nkfo,stjórnmálaflokkur
sem,ct,sem
standa,sfg3fn,standa
við,ao,við
fyrirheit,nhfo,fyrirheit
sín,fehfo,sinn
",",",",","
sem,ct,sem
setja,sfg3fn,setja
markmið,nhfo,markmið
ofar,aþm,ofar
öllu,foheþ,allur
öðru,foheþ,annar
.,.,.
,,
Fari,svg3fn,fara
kosningarnar,nvfng,kosning
á,ao,á
annan,fokeo,annar
veg,nkeo,vegur
",",",",","
fari,svg3fn,fara
kosningarnar,nvfng,kosning
þannig,aa,þannig
að,c,að
verðbólguflokkarnir,nkfng,verðbólguflokkur
hafi,svg3fn,hafa
betur,aam,vel
",",",",","
þá,aa,þá
verða,sfg3fn,verða
erfiðir,lkfnsf,erfiður
tímar,nkfn,tími
fram,aa,fram
undan,aa,undan
.,.,.
,,
Um,ao,um
þetta,faheo,þessi
verður,sfg3en,verða
valið,nheng,val
.,.,.
,,
Alþfl.,lkensf,Alþfl.
vann,sfg3eþ,vinna
fyrir,aþ,fyrir
rúmu,lheþsf,rúmur
ári,nheþ,ár
stærstan,lkeose,stór
kosningasigur,nkeo,kosningasigur
í,aþ,í
sögu,nveþ,saga
lýðveldisins,nheeg,lýðveldi
.,.,.
